0.01 0.707107
0.010975 0.707038
0.012045 0.706962
0.0132194 0.706879
0.0145083 0.706788
0.0159228 0.706687
0.0174753 0.706578
0.0191791 0.706457
0.021049 0.706325
0.0231013 0.70618
0.0253536 0.70602
0.0278256 0.705845
0.0305386 0.705654
0.033516 0.705443
0.0367838 0.705212
0.0403702 0.704959
0.0443062 0.704681
0.048626 0.704377
0.053367 0.704042
0.0585702 0.703675
0.0642807 0.703273
0.070548 0.702832
0.0774264 0.702348
0.0849753 0.701817
0.0932603 0.701235
0.102353 0.700596
0.112332 0.699896
0.123285 0.699129
0.135305 0.698288
0.148497 0.697366
0.162975 0.696355
0.178865 0.695248
0.196304 0.694035
0.215443 0.692706
0.236449 0.69125
0.259502 0.689655
0.284804 0.68791
0.312572 0.685999
0.343047 0.683909
0.376494 0.681621
0.413201 0.67912
0.453488 0.676385
0.497702 0.673396
0.546228 0.670131
0.599484 0.666566
0.657933 0.662675
0.722081 0.65843
0.792483 0.653804
0.869749 0.648763
0.954548 0.643275
1.04762 0.637306
1.14976 0.630819
1.26186 0.623774
1.38489 0.616134
1.51991 0.607856
1.6681 0.598898
1.83074 0.589219
2.00923 0.578775
2.20513 0.567526
2.42013 0.555431
2.65609 0.542453
2.91505 0.528558
3.19927 0.513716
3.51119 0.497905
3.85353 0.481112
4.22924 0.46333
4.64159 0.444569
5.09414 0.42485
5.59081 0.404211
6.13591 0.382709
6.73415 0.360421
7.39072 0.337448
8.11131 0.313911
8.90215 0.289958
9.7701 0.265761
10.7227 0.241514
11.7681 0.217431
12.9155 0.193742
14.1747 0.170689
15.5568 0.148515
17.0735 0.127459
18.7382 0.107745
20.5651 0.0895702
22.5702 0.0730969
24.7708 0.0584412
27.1859 0.0456662
29.8365 0.0347775
32.7455 0.0257219
35.9381 0.0183914
39.4421 0.0126306
43.2876 0.00824802
47.5081 0.00503099
52.1401 0.00276081
57.2237 0.00122899
62.8029 0.000281888
68.9261 0.00041051
75.6463 0.000747195
83.0218 0.000935702
91.1163 0.00103208
100 0.00107767
