0.01 0.701803
0.010975 0.701746
0.012045 0.701683
0.0132194 0.701613
0.0145083 0.701537
0.0159228 0.701454
0.0174753 0.701363
0.0191791 0.701262
0.021049 0.701152
0.0231013 0.701031
0.0253536 0.700899
0.0278256 0.700753
0.0305386 0.700594
0.033516 0.700419
0.0367838 0.700227
0.0403702 0.700016
0.0443062 0.699785
0.048626 0.699531
0.053367 0.699253
0.0585702 0.698948
0.0642807 0.698613
0.070548 0.698246
0.0774264 0.697844
0.0849753 0.697402
0.0932603 0.696918
0.102353 0.696387
0.112332 0.695805
0.123285 0.695167
0.135305 0.694468
0.148497 0.693701
0.162975 0.692861
0.178865 0.691941
0.196304 0.690933
0.215443 0.689828
0.236449 0.688619
0.259502 0.687295
0.284804 0.685845
0.312572 0.684259
0.343047 0.682523
0.376494 0.680625
0.413201 0.67855
0.453488 0.676282
0.497702 0.673804
0.546228 0.671098
0.599484 0.668145
0.657933 0.664923
0.722081 0.661411
0.792483 0.657584
0.869749 0.653417
0.954548 0.648884
1.04762 0.643957
1.14976 0.638607
1.26186 0.632802
1.38489 0.626513
1.51991 0.619707
1.6681 0.61235
1.83074 0.604412
2.00923 0.59586
2.20513 0.586664
2.42013 0.576794
2.65609 0.566224
2.91505 0.554932
3.19927 0.5429
3.51119 0.530118
3.85353 0.51658
4.22924 0.502293
4.64159 0.487273
5.09414 0.471547
5.59081 0.455158
6.13591 0.438162
6.73415 0.420635
7.39072 0.402666
8.11131 0.384364
8.90215 0.365855
9.7701 0.347281
10.7227 0.328797
11.7681 0.31057
12.9155 0.292773
14.1747 0.275583
15.5568 0.259171
17.0735 0.243701
18.7382 0.229319
20.5651 0.21615
22.5702 0.204287
24.7708 0.193793
27.1859 0.184692
29.8365 0.176969
32.7455 0.170571
35.9381 0.165407
39.4421 0.161359
43.2876 0.158285
47.5081 0.156032
52.1401 0.154442
57.2237 0.153368
62.8029 0.152675
68.9261 0.15225
75.6463 0.152004
83.0218 0.15187
91.1163 0.151802
100 0.15177
