# # np.logspace(-2, 2., num = num_time_points)
0,5.02822e-06,4.74524e-06,4.8703e-06,5.31172e-06,4.82806e-06,5.22216e-06,5.17714e-06,5.02481e-06,5.22307e-06,4.923e-06,4.97896e-06,5.18298e-06,5.13728e-06,4.9063e-06,4.77407e-06,5.1865e-06,5.14301e-06,5.35729e-06,5.09447e-06,5.04482e-06,5.26706e-06,5.1022e-06,5.06945e-06,5.21991e-06,4.96908e-06,5.21334e-06,5.17088e-06,5.17734e-06,4.49367e-06,5.10746e-06,5.08915e-06,5.08807e-06,5.17668e-06,5.01232e-06,5.09724e-06,5.31694e-06,5.09445e-06,5.09281e-06,5.14187e-06,4.7351e-06,5.27142e-06,5.12606e-06,5.14323e-06,5.01456e-06,5.13644e-06,5.21628e-06,5.2194e-06,5.13484e-06,5.31184e-06,5.26553e-06,4.79162e-06,5.17857e-06,5.32066e-06,4.66412e-06,5.21675e-06,5.22287e-06,5.01218e-06,5.31196e-06,5.15075e-06,5.04864e-06,5.17542e-06,5.17108e-06,5.31365e-06,5.26136e-06,5.02205e-06,5.27038e-06,5.17059e-06,4.93592e-06,5.06383e-06,5.13729e-06,5.27688e-06,5.22031e-06,5.21972e-06,5.26277e-06,5.23729e-06,5.30988e-06,5.2283e-06,4.33796e-06,5.35399e-06,5.31558e-06,5.21491e-06,5.36407e-06,5.31316e-06,5.18051e-06,5.22612e-06,5.14582e-06,5.17496e-06,5.14772e-06,5.28322e-06,4.97059e-06,5.27131e-06,5.2242e-06,5.26208e-06,5.2702e-06,5.1804e-06,5.27063e-06,5.1284e-06,5.23133e-06,5.27361e-06,5.26414e-06,5.04829e-06,5.22224e-06,5.26977e-06,5.05588e-06,5.2155e-06,5.24044e-06,5.22068e-06,5.27313e-06,5.2246e-06,4.59568e-06,5.3122e-06,5.00882e-06,5.23057e-06,5.26572e-06,5.17816e-06,5.22914e-06,5.35915e-06,5.14229e-06,5.3599e-06,5.31641e-06,5.10611e-06,4.60554e-06,5.13489e-06,5.05601e-06,5.21509e-06,5.21621e-06,5.27065e-06,5.01424e-06,4.86852e-06,5.12583e-06,4.78723e-06,4.89796e-06,4.76391e-06,4.91696e-06,5.06608e-06,5.08557e-06,5.23694e-06,4.90537e-06,4.69475e-06,5.15376e-06,5.09825e-06,5.17809e-06,5.18128e-06,5.01425e-06,5.1302e-06,4.98613e-06,4.86815e-06,4.97673e-06,5.29108e-06
0,0,4.84897e-06,4.96268e-06,5.40456e-06,4.93e-06,5.32974e-06,5.27234e-06,5.12292e-06,5.31743e-06,5.02403e-06,5.07788e-06,5.27809e-06,5.23323e-06,5.00666e-06,4.88632e-06,5.28152e-06,5.23882e-06,5.46569e-06,5.19118e-06,5.14247e-06,5.36068e-06,5.19879e-06,5.15653e-06,5.31433e-06,5.06818e-06,5.30787e-06,5.26619e-06,5.27253e-06,4.59602e-06,5.20393e-06,5.18596e-06,5.18492e-06,5.27189e-06,5.11059e-06,5.1939e-06,5.40969e-06,5.18076e-06,5.18955e-06,5.23772e-06,4.83899e-06,5.36494e-06,5.22217e-06,5.23904e-06,5.11277e-06,5.23238e-06,5.31076e-06,5.31384e-06,5.23081e-06,5.41971e-06,5.35918e-06,4.89433e-06,5.28625e-06,5.41334e-06,4.76189e-06,5.31124e-06,5.31724e-06,5.11046e-06,5.4048e-06,5.24642e-06,5.14622e-06,5.27065e-06,5.26639e-06,5.40645e-06,5.35505e-06,5.11041e-06,5.36393e-06,5.26589e-06,5.03568e-06,5.16115e-06,5.23322e-06,5.37031e-06,5.31474e-06,5.3273e-06,5.35644e-06,5.34474e-06,5.40275e-06,5.3226e-06,4.45114e-06,5.4461e-06,5.40837e-06,5.30943e-06,5.45598e-06,5.40597e-06,5.27564e-06,5.32046e-06,5.25368e-06,5.2702e-06,5.24345e-06,5.37654e-06,5.06967e-06,5.36488e-06,5.31856e-06,5.35577e-06,5.36379e-06,5.27553e-06,5.36417e-06,5.22445e-06,5.32554e-06,5.36712e-06,5.35779e-06,5.14586e-06,5.31663e-06,5.36332e-06,5.15332e-06,5.30999e-06,5.33455e-06,5.31508e-06,5.36663e-06,5.31898e-06,4.69525e-06,5.40504e-06,5.10716e-06,5.33813e-06,5.37331e-06,5.27333e-06,5.32342e-06,5.45117e-06,5.23811e-06,5.45193e-06,5.4243e-06,5.21417e-06,4.7123e-06,5.23087e-06,5.15344e-06,5.30961e-06,5.31071e-06,5.36419e-06,5.10281e-06,4.96963e-06,5.22196e-06,4.89001e-06,4.99847e-06,4.8672e-06,5.01717e-06,5.16333e-06,5.18243e-06,5.33107e-06,5.00574e-06,4.79171e-06,5.2494e-06,5.18446e-06,5.27329e-06,5.26501e-06,5.11248e-06,5.22626e-06,5.08492e-06,4.96057e-06,5.0757e-06,5.37108e-06
0,0,0,4.67575e-06,5.15545e-06,4.64105e-06,5.06109e-06,5.0032e-06,4.85444e-06,5.0507e-06,4.73025e-06,4.79782e-06,5.01998e-06,4.96194e-06,4.72239e-06,4.59231e-06,5.01288e-06,4.96787e-06,5.2038e-06,4.91759e-06,4.86614e-06,5.09622e-06,4.92562e-06,4.881e-06,5.04742e-06,4.78757e-06,5.04063e-06,4.99671e-06,5.00341e-06,4.2846e-06,4.93105e-06,4.91208e-06,4.91097e-06,5.00273e-06,4.83245e-06,4.92048e-06,5.14772e-06,4.90658e-06,4.91588e-06,4.9667e-06,4.54425e-06,5.10069e-06,4.95031e-06,4.9681e-06,4.83474e-06,4.96106e-06,5.04366e-06,5.04691e-06,4.95942e-06,5.14246e-06,5.1067e-06,4.60313e-06,5.00467e-06,5.15155e-06,4.46206e-06,5.04417e-06,5.05049e-06,4.84117e-06,5.1557e-06,4.97587e-06,4.8701e-06,5.00141e-06,4.99692e-06,5.14433e-06,5.09028e-06,4.83226e-06,5.09961e-06,4.9964e-06,4.75315e-06,4.89523e-06,4.96196e-06,5.10634e-06,5.04784e-06,5.0585e-06,5.09174e-06,5.06544e-06,5.14043e-06,5.06755e-06,4.12881e-06,5.18598e-06,5.15954e-06,5.04226e-06,5.19636e-06,5.14382e-06,5.00667e-06,5.05387e-06,4.97079e-06,5.00095e-06,4.97276e-06,5.11291e-06,4.78915e-06,5.10059e-06,5.05188e-06,5.09103e-06,5.11162e-06,5.00655e-06,5.09987e-06,4.96271e-06,5.05923e-06,5.103e-06,5.09316e-06,4.86972e-06,5.04985e-06,5.09898e-06,4.87761e-06,5.04285e-06,5.06872e-06,5.04821e-06,5.10245e-06,5.06363e-06,4.39088e-06,5.15598e-06,4.82882e-06,5.0585e-06,5.10689e-06,5.00424e-06,5.05699e-06,5.19131e-06,4.96711e-06,5.20658e-06,5.1472e-06,4.9297e-06,4.40911e-06,4.95949e-06,4.87773e-06,5.04245e-06,5.04362e-06,5.09989e-06,4.82421e-06,4.68312e-06,4.96005e-06,4.59854e-06,4.71371e-06,4.57427e-06,4.74166e-06,4.88817e-06,4.90837e-06,5.06504e-06,4.72141e-06,4.49388e-06,4.97899e-06,4.9105e-06,5.00417e-06,4.99547e-06,4.83444e-06,4.95461e-06,4.80527e-06,4.67351e-06,4.79552e-06,5.10714e-06
0,0,0,0,5.24972e-06,4.75976e-06,5.1591e-06,5.1135e-06,4.95923e-06,5.16e-06,4.84672e-06,4.91275e-06,5.11942e-06,5.07315e-06,4.83911e-06,4.71298e-06,5.12301e-06,5.07894e-06,5.29582e-06,5.04007e-06,4.97951e-06,5.20452e-06,5.03763e-06,4.99402e-06,5.15681e-06,4.90274e-06,5.16195e-06,5.10717e-06,5.11373e-06,4.41297e-06,5.04296e-06,5.0244e-06,5.02331e-06,5.11305e-06,4.94657e-06,5.0326e-06,5.255e-06,5.02919e-06,5.02812e-06,5.07781e-06,4.66543e-06,5.22181e-06,5.0618e-06,5.07918e-06,4.94885e-06,5.0723e-06,5.16497e-06,5.15629e-06,5.07068e-06,5.24983e-06,5.20299e-06,4.7228e-06,5.11494e-06,5.25875e-06,4.58546e-06,5.15361e-06,5.1598e-06,4.94642e-06,5.24995e-06,5.08679e-06,4.98337e-06,5.11177e-06,5.10737e-06,5.25168e-06,5.19878e-06,4.94642e-06,5.2079e-06,5.10687e-06,4.86914e-06,4.99876e-06,5.07316e-06,5.21447e-06,5.16912e-06,5.15662e-06,5.21287e-06,5.17441e-06,5.24786e-06,5.16529e-06,4.26182e-06,5.2925e-06,5.25363e-06,5.15174e-06,5.30265e-06,5.25118e-06,5.11692e-06,5.1631e-06,5.0818e-06,5.11132e-06,5.08372e-06,5.22088e-06,4.90429e-06,5.20884e-06,5.16115e-06,5.19948e-06,5.20771e-06,5.1168e-06,5.20814e-06,5.0748e-06,5.16836e-06,5.21117e-06,5.20157e-06,4.99283e-06,5.15917e-06,5.20727e-06,4.9907e-06,5.16417e-06,5.1776e-06,5.15758e-06,5.21066e-06,5.16156e-06,4.52336e-06,5.25022e-06,4.94303e-06,5.16759e-06,5.20317e-06,5.11453e-06,5.16616e-06,5.29772e-06,5.07822e-06,5.29847e-06,5.25447e-06,5.04157e-06,4.5339e-06,5.07073e-06,4.99082e-06,5.15194e-06,5.15306e-06,5.20816e-06,4.93855e-06,4.8008e-06,5.07217e-06,4.7264e-06,4.83068e-06,4.69468e-06,4.84992e-06,5.00103e-06,5.02078e-06,5.17404e-06,4.83816e-06,4.62397e-06,5.08983e-06,5.03307e-06,5.11447e-06,5.10598e-06,4.94852e-06,5.06599e-06,4.92004e-06,4.79147e-06,4.9105e-06,5.21527e-06
0,0,0,0,0,5.21884e-06,5.58545e-06,5.54336e-06,5.4014e-06,5.58627e-06,5.31241e-06,5.35874e-06,5.54884e-06,5.50616e-06,5.29132e-06,5.18222e-06,5.5521e-06,5.51151e-06,5.71199e-06,5.46624e-06,5.41999e-06,5.6457e-06,5.47344e-06,5.43334e-06,5.58332e-06,5.34956e-06,5.57717e-06,5.53752e-06,5.54355e-06,4.90455e-06,5.47834e-06,5.46128e-06,5.46028e-06,5.54295e-06,5.38975e-06,5.46882e-06,5.67415e-06,5.45632e-06,5.46469e-06,5.51047e-06,5.13295e-06,5.63152e-06,5.49568e-06,5.51171e-06,5.39182e-06,5.50537e-06,5.57993e-06,5.58286e-06,5.50389e-06,5.66938e-06,5.62602e-06,5.18515e-06,5.54469e-06,5.67763e-06,5.06033e-06,5.58038e-06,5.58609e-06,5.38963e-06,5.6695e-06,5.51872e-06,5.42355e-06,5.54176e-06,5.53771e-06,5.67108e-06,5.6221e-06,5.38958e-06,5.63055e-06,5.53723e-06,5.31878e-06,5.45309e-06,5.50617e-06,5.63663e-06,5.5837e-06,5.58319e-06,5.62341e-06,5.59959e-06,5.66756e-06,5.5912e-06,4.76907e-06,5.70889e-06,5.6729e-06,5.57866e-06,5.71831e-06,5.67062e-06,5.54651e-06,5.58914e-06,5.51413e-06,5.54134e-06,5.5322e-06,5.64257e-06,5.35097e-06,5.63143e-06,5.58735e-06,5.62278e-06,5.6304e-06,5.5464e-06,5.63078e-06,5.49785e-06,5.594e-06,5.63358e-06,5.62471e-06,5.4232e-06,5.58551e-06,5.62997e-06,5.43029e-06,5.57919e-06,5.60254e-06,5.58403e-06,5.63312e-06,5.58773e-06,4.99767e-06,5.66976e-06,5.38651e-06,5.5933e-06,5.62618e-06,5.54431e-06,5.59196e-06,5.71373e-06,5.51082e-06,5.71444e-06,5.67367e-06,5.4771e-06,5.0137e-06,5.50393e-06,5.4304e-06,5.57883e-06,5.57988e-06,5.6308e-06,5.38238e-06,5.2563e-06,5.49548e-06,5.18107e-06,5.28355e-06,5.15955e-06,5.30122e-06,5.43979e-06,5.45793e-06,5.59926e-06,5.29044e-06,5.0884e-06,5.52154e-06,5.45984e-06,5.54425e-06,5.5364e-06,5.39155e-06,5.49956e-06,5.36541e-06,5.24772e-06,5.35668e-06,5.63737e-06
0,0,0,0,0,0,5.12766e-06,5.08183e-06,4.92653e-06,5.12857e-06,4.81326e-06,4.87975e-06,5.08776e-06,5.04119e-06,4.80564e-06,4.67053e-06,5.09134e-06,5.04702e-06,5.26521e-06,4.9976e-06,4.95656e-06,5.17337e-06,5.00544e-06,4.96155e-06,5.12536e-06,4.87869e-06,5.11866e-06,5.07543e-06,5.08203e-06,4.37613e-06,5.0108e-06,5.00219e-06,4.99108e-06,5.08134e-06,4.91382e-06,5.00039e-06,5.22416e-06,4.98671e-06,5.00594e-06,5.04587e-06,4.63066e-06,5.17782e-06,5.02974e-06,5.04725e-06,4.91605e-06,5.04034e-06,5.12165e-06,5.12485e-06,5.03874e-06,5.21896e-06,5.18437e-06,4.6885e-06,5.08325e-06,5.22794e-06,4.55004e-06,5.12216e-06,5.12838e-06,4.91364e-06,5.21908e-06,5.05491e-06,4.9605e-06,5.08009e-06,5.08665e-06,5.22082e-06,5.16757e-06,4.91361e-06,5.17677e-06,5.07512e-06,4.84464e-06,4.96632e-06,5.05179e-06,5.18338e-06,5.12578e-06,5.12517e-06,5.169e-06,5.14306e-06,5.217e-06,5.13391e-06,4.22989e-06,5.27665e-06,5.22277e-06,5.13191e-06,5.27209e-06,5.22032e-06,5.08524e-06,5.1317e-06,5.04989e-06,5.07959e-06,5.05182e-06,5.18985e-06,4.88025e-06,5.17772e-06,5.12974e-06,5.16831e-06,5.17658e-06,5.08514e-06,5.17701e-06,5.03211e-06,5.13699e-06,5.18006e-06,5.17041e-06,4.95045e-06,5.12775e-06,5.17614e-06,4.95826e-06,5.12086e-06,5.1463e-06,5.12614e-06,5.17955e-06,5.13015e-06,4.48024e-06,5.21934e-06,4.91026e-06,5.13622e-06,5.172e-06,5.09393e-06,5.13477e-06,5.26714e-06,5.04629e-06,5.26788e-06,5.22362e-06,5.00943e-06,4.49811e-06,5.03876e-06,4.96804e-06,5.13213e-06,5.12163e-06,5.17703e-06,4.90569e-06,4.76702e-06,5.02951e-06,4.68393e-06,4.79706e-06,4.66012e-06,4.81647e-06,4.9686e-06,4.98847e-06,5.14272e-06,4.80465e-06,4.58124e-06,5.05798e-06,4.99056e-06,5.08277e-06,5.07421e-06,4.92511e-06,5.0445e-06,4.88708e-06,4.75757e-06,4.87748e-06,5.18418e-06
0,0,0,0,0,0,0,5.45762e-06,5.31335e-06,5.50122e-06,5.20851e-06,5.26999e-06,5.46317e-06,5.41984e-06,5.20141e-06,5.08835e-06,5.46649e-06,5.42526e-06,5.62881e-06,5.37926e-06,5.33226e-06,5.543e-06,5.38658e-06,5.34582e-06,5.49819e-06,5.26066e-06,5.49197e-06,5.45168e-06,5.45781e-06,4.80743e-06,5.39158e-06,5.37422e-06,5.3732e-06,5.45719e-06,5.30152e-06,5.38188e-06,5.59043e-06,5.36918e-06,5.37769e-06,5.42418e-06,5.04022e-06,5.54713e-06,5.40918e-06,5.42546e-06,5.30362e-06,5.41903e-06,5.49474e-06,5.49772e-06,5.41751e-06,5.58557e-06,5.54155e-06,5.09337e-06,5.45897e-06,5.59394e-06,4.96625e-06,5.49521e-06,5.50101e-06,5.30139e-06,5.58568e-06,5.4326e-06,5.33588e-06,5.45599e-06,5.45187e-06,5.58729e-06,5.53757e-06,5.30136e-06,5.54615e-06,5.45139e-06,5.22935e-06,5.35026e-06,5.41983e-06,5.55232e-06,5.49858e-06,5.49804e-06,5.5389e-06,5.51475e-06,5.5837e-06,5.50618e-06,4.66912e-06,5.62566e-06,5.58914e-06,5.49345e-06,5.63523e-06,5.58682e-06,5.46081e-06,5.50411e-06,5.42792e-06,5.45556e-06,5.42973e-06,5.55835e-06,5.26209e-06,5.54704e-06,5.5023e-06,5.53826e-06,5.56242e-06,5.4607e-06,5.54638e-06,5.41138e-06,5.50904e-06,5.54925e-06,5.54022e-06,5.33552e-06,5.50042e-06,5.54556e-06,5.34273e-06,5.49403e-06,5.51771e-06,5.49892e-06,5.56525e-06,5.50267e-06,4.90239e-06,5.58592e-06,5.29822e-06,5.50835e-06,5.54172e-06,5.45858e-06,5.52263e-06,5.63057e-06,5.42456e-06,5.6313e-06,5.58993e-06,5.39029e-06,4.91872e-06,5.41755e-06,5.34284e-06,5.49364e-06,5.4947e-06,5.5464e-06,5.29403e-06,5.16578e-06,5.40897e-06,5.10074e-06,5.19352e-06,5.06731e-06,5.22376e-06,5.35237e-06,5.37082e-06,5.51438e-06,5.20053e-06,4.99486e-06,5.43545e-06,5.37276e-06,5.45852e-06,5.45055e-06,5.30335e-06,5.41312e-06,5.27679e-06,5.15707e-06,5.26789e-06,5.55309e-06
0,0,0,0,0,0,0,0,5.26909e-06,5.45847e-06,5.16334e-06,5.22538e-06,5.43438e-06,5.37645e-06,5.15623e-06,5.03054e-06,5.4235e-06,5.38193e-06,5.58705e-06,5.3356e-06,5.30083e-06,5.50058e-06,5.34294e-06,5.30185e-06,5.45546e-06,5.22799e-06,5.44916e-06,5.40857e-06,5.41475e-06,4.75848e-06,5.34796e-06,5.3305e-06,5.34254e-06,5.41412e-06,5.26955e-06,5.33821e-06,5.54837e-06,5.3254e-06,5.33401e-06,5.38084e-06,4.99355e-06,5.50476e-06,5.36572e-06,5.38214e-06,5.25929e-06,5.37565e-06,5.45197e-06,5.45497e-06,5.37414e-06,5.54348e-06,5.49914e-06,5.04724e-06,5.41593e-06,5.56886e-06,4.91888e-06,5.45244e-06,5.45828e-06,5.25704e-06,5.54359e-06,5.38932e-06,5.29184e-06,5.41292e-06,5.40878e-06,5.54523e-06,5.49513e-06,5.257e-06,5.50377e-06,5.40828e-06,5.18441e-06,5.30633e-06,5.37649e-06,5.51e-06,5.45584e-06,5.45527e-06,5.49647e-06,5.47209e-06,5.54162e-06,5.46348e-06,4.62766e-06,5.5839e-06,5.54707e-06,5.45069e-06,5.59353e-06,5.54476e-06,5.41777e-06,5.46141e-06,5.38462e-06,5.41247e-06,5.38642e-06,5.51607e-06,5.22946e-06,5.50466e-06,5.45957e-06,5.49582e-06,5.5036e-06,5.41768e-06,5.50401e-06,5.36793e-06,5.46637e-06,5.50687e-06,5.4978e-06,5.29146e-06,5.45769e-06,5.50319e-06,5.29875e-06,5.45122e-06,5.47511e-06,5.4562e-06,5.50639e-06,5.45995e-06,4.8544e-06,5.54385e-06,5.26619e-06,5.46567e-06,5.49929e-06,5.41553e-06,5.46429e-06,5.58884e-06,5.38123e-06,5.58955e-06,5.54787e-06,5.34668e-06,4.87089e-06,5.37417e-06,5.29885e-06,5.45086e-06,5.45194e-06,5.50403e-06,5.24961e-06,5.12026e-06,5.3655e-06,5.043e-06,5.14824e-06,5.02089e-06,5.16635e-06,5.30845e-06,5.32705e-06,5.47176e-06,5.15531e-06,4.94776e-06,5.39219e-06,5.32901e-06,5.41546e-06,5.40742e-06,5.25904e-06,5.3697e-06,5.23222e-06,5.11146e-06,5.22326e-06,5.51077e-06
0,0,0,0,0,0,0,0,0,5.31421e-06,5.01065e-06,5.0745e-06,5.27486e-06,5.22995e-06,5.00324e-06,4.88278e-06,5.27828e-06,5.23556e-06,5.46252e-06,5.18789e-06,5.13914e-06,5.35749e-06,5.19549e-06,5.15321e-06,5.31111e-06,5.06481e-06,5.30465e-06,5.26294e-06,5.2693e-06,4.59229e-06,5.20064e-06,5.18267e-06,5.18162e-06,5.26866e-06,5.10724e-06,5.19061e-06,5.40653e-06,5.17745e-06,5.18626e-06,5.23447e-06,4.83545e-06,5.36175e-06,5.21891e-06,5.23578e-06,5.10943e-06,5.22911e-06,5.30753e-06,5.31062e-06,5.23946e-06,5.4165e-06,5.35599e-06,4.89084e-06,5.27049e-06,5.41016e-06,4.7583e-06,5.30802e-06,5.31402e-06,5.1071e-06,5.40163e-06,5.24316e-06,5.14289e-06,5.2674e-06,5.26314e-06,5.40329e-06,5.35186e-06,5.10706e-06,5.36074e-06,5.27501e-06,5.03228e-06,5.16897e-06,5.22995e-06,5.36713e-06,5.31152e-06,5.32405e-06,5.35324e-06,5.32821e-06,5.39959e-06,5.33265e-06,4.4473e-06,5.44296e-06,5.40519e-06,5.3062e-06,5.45285e-06,5.40282e-06,5.2724e-06,5.31723e-06,5.25039e-06,5.26696e-06,5.24018e-06,5.37336e-06,5.06631e-06,5.36168e-06,5.31534e-06,5.35257e-06,5.36057e-06,5.27229e-06,5.36098e-06,5.22118e-06,5.32233e-06,5.36393e-06,5.3546e-06,5.14253e-06,5.31341e-06,5.36013e-06,5.15e-06,5.30677e-06,5.34468e-06,5.31186e-06,5.36343e-06,5.31576e-06,4.69161e-06,5.40189e-06,5.10381e-06,5.33489e-06,5.37012e-06,5.27008e-06,5.32019e-06,5.44803e-06,5.23485e-06,5.4488e-06,5.40602e-06,5.19932e-06,4.70867e-06,5.2276e-06,5.15012e-06,5.3064e-06,5.3075e-06,5.361e-06,5.09946e-06,4.96619e-06,5.21868e-06,4.88651e-06,4.99504e-06,4.86368e-06,5.01371e-06,5.16001e-06,5.17913e-06,5.32786e-06,5.00232e-06,4.78815e-06,5.24614e-06,5.18115e-06,5.27002e-06,5.26176e-06,5.10913e-06,5.22298e-06,5.08154e-06,4.95713e-06,5.07233e-06,5.3679e-06
0,0,0,0,0,0,0,0,0,0,5.20939e-06,5.27088e-06,5.46401e-06,5.42069e-06,5.2023e-06,5.0778e-06,5.46735e-06,5.4261e-06,5.62962e-06,5.38012e-06,5.33313e-06,5.54382e-06,5.38745e-06,5.34669e-06,5.49904e-06,5.26154e-06,5.49281e-06,5.45253e-06,5.45866e-06,4.80842e-06,5.40636e-06,5.37509e-06,5.37407e-06,5.45804e-06,5.3024e-06,5.38275e-06,5.59124e-06,5.37007e-06,5.37855e-06,5.42504e-06,5.04116e-06,5.54797e-06,5.41004e-06,5.42633e-06,5.30451e-06,5.41988e-06,5.4956e-06,5.51408e-06,5.41837e-06,5.58639e-06,5.54238e-06,5.09429e-06,5.45982e-06,5.59477e-06,4.97809e-06,5.49606e-06,5.50186e-06,5.30226e-06,5.5865e-06,5.43344e-06,5.33675e-06,5.45684e-06,5.45273e-06,5.58812e-06,5.53842e-06,5.31526e-06,5.54699e-06,5.45225e-06,5.23024e-06,5.35112e-06,5.42069e-06,5.55316e-06,5.49944e-06,5.49887e-06,5.53974e-06,5.51557e-06,5.58453e-06,5.50701e-06,4.67012e-06,5.62649e-06,5.58995e-06,5.4943e-06,5.63606e-06,5.58765e-06,5.46168e-06,5.50495e-06,5.42877e-06,5.45641e-06,5.43057e-06,5.55919e-06,5.26298e-06,5.54787e-06,5.50315e-06,5.5391e-06,5.56327e-06,5.46156e-06,5.54723e-06,5.41225e-06,5.50989e-06,5.55008e-06,5.54106e-06,5.3364e-06,5.50127e-06,5.5464e-06,5.3436e-06,5.51031e-06,5.51855e-06,5.49979e-06,5.5496e-06,5.50351e-06,4.90335e-06,5.58674e-06,5.2991e-06,5.50917e-06,5.54254e-06,5.45943e-06,5.50783e-06,5.6314e-06,5.42542e-06,5.63211e-06,5.59074e-06,5.39114e-06,4.91968e-06,5.41841e-06,5.34372e-06,5.49448e-06,5.49555e-06,5.54724e-06,5.30788e-06,5.16669e-06,5.40983e-06,5.10169e-06,5.19445e-06,5.06824e-06,5.21235e-06,5.35325e-06,5.37169e-06,5.51522e-06,5.20142e-06,4.99581e-06,5.43629e-06,5.37363e-06,5.45937e-06,5.4514e-06,5.30423e-06,5.41398e-06,5.27766e-06,5.15799e-06,5.26879e-06,5.55391e-06
