0.01 0.0701804
0.010975 0.0701747
0.012045 0.0701684
0.0132194 0.0701615
0.0145083 0.0701539
0.0159228 0.0701455
0.0174753 0.0701364
0.0191791 0.0701264
0.021049 0.0701154
0.0231013 0.0701034
0.0253536 0.0700901
0.0278256 0.0700756
0.0305386 0.0700597
0.033516 0.0700422
0.0367838 0.070023
0.0403702 0.070002
0.0443062 0.0699789
0.048626 0.0699536
0.053367 0.0699258
0.0585702 0.0698953
0.0642807 0.0698619
0.070548 0.0698253
0.0774264 0.0697851
0.0849753 0.069741
0.0932603 0.0696927
0.102353 0.0696397
0.112332 0.0695816
0.123285 0.0695179
0.135305 0.0694481
0.148497 0.0693716
0.162975 0.0692877
0.178865 0.0691959
0.196304 0.0690952
0.215443 0.068985
0.236449 0.0688643
0.259502 0.0687322
0.284804 0.0685875
0.312572 0.0684292
0.343047 0.0682561
0.376494 0.0680667
0.413201 0.0678597
0.453488 0.0676335
0.497702 0.0673863
0.546228 0.0671165
0.599484 0.066822
0.657933 0.0665007
0.722081 0.0661506
0.792483 0.0657691
0.869749 0.0653539
0.954548 0.0649023
1.04762 0.0644115
1.14976 0.0638786
1.26186 0.0633007
1.38489 0.0626746
1.51991 0.0619973
1.6681 0.0612656
1.83074 0.0604763
2.00923 0.0596262
2.20513 0.0587125
2.42013 0.0577324
2.65609 0.0566834
2.91505 0.0555634
3.19927 0.0543709
3.51119 0.0531048
3.85353 0.0517651
4.22924 0.0503525
4.64159 0.0488689
5.09414 0.0473173
5.59081 0.0457023
6.13591 0.0440298
6.73415 0.0423077
7.39072 0.0405453
8.11131 0.0387538
8.90215 0.0369462
9.7701 0.0351368
10.7227 0.0333416
11.7681 0.0315777
12.9155 0.0298628
14.1747 0.028215
15.5568 0.0266523
17.0735 0.0251918
18.7382 0.0238496
20.5651 0.02264
22.5702 0.0215752
24.7708 0.0206651
27.1859 0.0199173
29.8365 0.0193363
32.7455 0.0189235
35.9381 0.0186753
39.4421 0.0185805
43.2876 0.0186204
47.5081 0.0187709
52.1401 0.0190098
57.2237 0.0193215
62.8029 0.0196999
68.9261 0.020147
75.6463 0.0206709
83.0218 0.0212854
91.1163 0.0220088
100 0.022865
