0.01 0.0707107
0.010975 0.0707038
0.012045 0.0706963
0.0132194 0.070688
0.0145083 0.0706789
0.0159228 0.0706689
0.0174753 0.070658
0.0191791 0.070646
0.021049 0.0706328
0.0231013 0.0706183
0.0253536 0.0706025
0.0278256 0.0705851
0.0305386 0.070566
0.033516 0.070545
0.0367838 0.070522
0.0403702 0.0704968
0.0443062 0.0704692
0.048626 0.0704388
0.053367 0.0704055
0.0585702 0.070369
0.0642807 0.0703289
0.070548 0.070285
0.0774264 0.0702368
0.0849753 0.0701839
0.0932603 0.070126
0.102353 0.0700624
0.112332 0.0699927
0.123285 0.0699163
0.135305 0.0698326
0.148497 0.0697408
0.162975 0.0696401
0.178865 0.0695299
0.196304 0.0694091
0.215443 0.0692767
0.236449 0.0691318
0.259502 0.0689731
0.284804 0.0687993
0.312572 0.0686091
0.343047 0.0684009
0.376494 0.0681732
0.413201 0.0679242
0.453488 0.0676519
0.497702 0.0673544
0.546228 0.0670293
0.599484 0.0666744
0.657933 0.0662871
0.722081 0.0658646
0.792483 0.0654041
0.869749 0.0649024
0.954548 0.0643562
1.04762 0.0637622
1.14976 0.0631166
1.26186 0.0624156
1.38489 0.0616553
1.51991 0.0608316
1.6681 0.0599403
1.83074 0.0589773
2.00923 0.0579384
2.20513 0.0568193
2.42013 0.0556163
2.65609 0.0543254
2.91505 0.0529433
3.19927 0.0514673
3.51119 0.0498949
3.85353 0.0482249
4.22924 0.0464567
4.64159 0.044591
5.09414 0.04263
5.59081 0.0405774
6.13591 0.0384387
6.73415 0.0362216
7.39072 0.0339356
8.11131 0.0315928
8.90215 0.0292076
9.7701 0.0267966
10.7227 0.0243787
11.7681 0.0219748
12.9155 0.0196072
14.1747 0.0172993
15.5568 0.0150749
17.0735 0.0129571
18.7382 0.0109678
20.5651 0.00912646
22.5702 0.00744902
24.7708 0.00594729
27.1859 0.00462809
29.8365 0.00349288
32.7455 0.00253766
35.9381 0.00175329
39.4421 0.00112636
43.2876 0.000640857
47.5081 0.000285241
52.1401 0.00011812
57.2237 0.000214438
62.8029 0.000337634
68.9261 0.000420548
75.6463 0.000473007
83.0218 0.000504696
91.1163 0.000522991
100 0.000533078
