0.01 0.707107
0.010975 0.70696
0.012045 0.706798
0.0132194 0.706621
0.0145083 0.706426
0.0159228 0.706213
0.0174753 0.705978
0.0191791 0.705722
0.021049 0.70544
0.0231013 0.705131
0.0253536 0.704791
0.0278256 0.704419
0.0305386 0.704011
0.033516 0.703564
0.0367838 0.703073
0.0403702 0.702534
0.0443062 0.701944
0.048626 0.701296
0.053367 0.700587
0.0585702 0.699808
0.0642807 0.698955
0.070548 0.69802
0.0774264 0.696996
0.0849753 0.695873
0.0932603 0.694642
0.102353 0.693295
0.112332 0.691819
0.123285 0.690203
0.135305 0.688433
0.148497 0.686497
0.162975 0.684378
0.178865 0.68206
0.196304 0.679525
0.215443 0.676754
0.236449 0.673726
0.259502 0.670419
0.284804 0.666808
0.312572 0.662868
0.343047 0.658571
0.376494 0.653889
0.413201 0.648788
0.453488 0.643238
0.497702 0.637202
0.546228 0.630645
0.599484 0.623529
0.657933 0.615816
0.722081 0.607465
0.792483 0.598437
0.869749 0.588692
0.954548 0.578194
1.04762 0.566907
1.14976 0.554801
1.26186 0.541851
1.38489 0.528042
1.51991 0.513369
1.6681 0.497837
1.83074 0.481462
2.00923 0.464266
2.20513 0.446279
2.42013 0.427543
2.65609 0.408117
2.91505 0.388078
3.19927 0.367524
3.51119 0.346567
3.85353 0.325339
4.22924 0.303991
4.64159 0.282691
5.09414 0.261634
5.59081 0.241076
6.13591 0.221277
6.73415 0.202461
7.39072 0.184839
8.11131 0.1686
8.90215 0.153992
9.7701 0.141436
10.7227 0.131648
11.7681 0.125933
12.9155 0.12632
14.1747 0.136034
15.5568 0.150685
17.0735 0.1681
18.7382 0.187535
20.5651 0.207332
22.5702 0.226688
24.7708 0.24515
27.1859 0.26238
29.8365 0.278276
32.7455 0.292801
35.9381 0.305938
39.4421 0.317686
43.2876 0.32806
47.5081 0.337089
52.1401 0.344819
57.2237 0.351315
62.8029 0.356661
68.9261 0.360959
75.6463 0.364324
83.0218 0.366883
91.1163 0.368767
100 0.370106
