# index, node_type, node_subtype, name, _pos
437,MOTOR NEURONS,OTHER END ORGANS,exc_gl,"array([3.27845187, 6.10852897])"
438,MOTOR NEURONS,OTHER END ORGANS,hmc,"array([3.57567236, 5.73738973])"
439,MOTOR NEURONS,OTHER END ORGANS,hyp,"array([3.66223931, 6.56605688])"
440,MOTOR NEURONS,OTHER END ORGANS,int,"array([1.82864847, 4.38015197])"
441,MOTOR NEURONS,OTHER END ORGANS,mu_intL,"array([3.83403776, 7.1172648 ])"
442,MOTOR NEURONS,OTHER END ORGANS,mu_intR,"array([3.83508528, 6.95615962])"
443,MOTOR NEURONS,OTHER END ORGANS,mu_anal,"array([3.77471341, 6.92880432])"
444,MOTOR NEURONS,OTHER END ORGANS,mu_sph,"array([3.72873042, 6.97927518])"
445,SEX-SPECIFIC CELLS,MOTOR NEURONS,HSNL,"array([3.50005342, 6.64320861])"
446,SEX-SPECIFIC CELLS,MOTOR NEURONS,HSNR,"array([3.55324015, 6.54383757])"
447,SEX-SPECIFIC CELLS,MOTOR NEURONS,VC01,"array([3.92013372, 6.52499401])"
448,SEX-SPECIFIC CELLS,MOTOR NEURONS,VC02,"array([3.9346641 , 6.60153907])"
449,SEX-SPECIFIC CELLS,MOTOR NEURONS,VC03,"array([4.08832432, 6.84044366])"
450,SEX-SPECIFIC CELLS,MOTOR NEURONS,VC04,"array([3.84145357, 6.87807795])"
451,SEX-SPECIFIC CELLS,MOTOR NEURONS,VC05,"array([3.66733275, 6.85743011])"
452,SEX-SPECIFIC CELLS,MOTOR NEURONS,VC06,"array([3.58917599, 6.89264881])"
453,SEX-SPECIFIC CELLS,MUSCLES,um2AL,"array([4.46497383, 7.57458664])"
454,SEX-SPECIFIC CELLS,MUSCLES,um2AR,"array([4.57273654, 7.5431749 ])"
455,SEX-SPECIFIC CELLS,MUSCLES,um1AL,"array([4.39777145, 7.39163459])"
456,SEX-SPECIFIC CELLS,MUSCLES,um1AR,"array([4.49703504, 7.36069625])"
457,SEX-SPECIFIC CELLS,MUSCLES,um1PL,"array([4.54453393, 7.28778615])"
458,SEX-SPECIFIC CELLS,MUSCLES,um1PR,"array([4.62303249, 7.224461  ])"
459,SEX-SPECIFIC CELLS,MUSCLES,um2PL,"array([4.71428902, 7.39912322])"
460,SEX-SPECIFIC CELLS,MUSCLES,um2PR,"array([4.79325238, 7.31924846])"
461,SEX-SPECIFIC CELLS,MUSCLES,vm2AL,"array([4.24391746, 7.16490185])"
462,SEX-SPECIFIC CELLS,MUSCLES,vm2AR,"array([4.32021416, 7.13727168])"
463,SEX-SPECIFIC CELLS,MUSCLES,vm1AL,"array([4.37892746, 7.25680643])"
464,SEX-SPECIFIC CELLS,MUSCLES,vm1AR,"array([4.47235044, 7.21585198])"
465,SEX-SPECIFIC CELLS,MUSCLES,vm1PL,"array([4.48758578, 7.1371458 ])"
466,SEX-SPECIFIC CELLS,MUSCLES,vm1PR,"array([4.58062352, 7.09912275])"
467,SEX-SPECIFIC CELLS,MUSCLES,vm2PL,"array([4.35734817, 7.06136541])"
468,SEX-SPECIFIC CELLS,MUSCLES,vm2PR,"array([4.42364775, 7.01617858])"
