# index, node_type, node_subtype, name, _pos
467,SEX-SPECIFIC,SENSORY NEURONS,R7AL,"array([2.4958642 , 3.47573106])"
468,SEX-SPECIFIC,SENSORY NEURONS,R7AR,"array([2.46903688, 3.49540832])"
469,SEX-SPECIFIC,SENSORY NEURONS,R7BL,"array([2.4703033 , 3.48418384])"
470,SEX-SPECIFIC,SENSORY NEURONS,R7BR,"array([2.45785005, 3.48723323])"
471,SEX-SPECIFIC,SENSORY NEURONS,R8AL,"array([2.5097604 , 3.49165933])"
472,SEX-SPECIFIC,SENSORY NEURONS,R8AR,"array([2.51503174, 3.51431241])"
473,SEX-SPECIFIC,SENSORY NEURONS,R8BL,"array([2.48769777, 3.46717118])"
474,SEX-SPECIFIC,SENSORY NEURONS,R8BR,"array([2.51034603, 3.48029218])"
475,SEX-SPECIFIC,SENSORY NEURONS,R9AL,"array([2.48360567, 3.51098674])"
476,SEX-SPECIFIC,SENSORY NEURONS,R9AR,"array([2.47996746, 3.50110655])"
477,SEX-SPECIFIC,SENSORY NEURONS,R9BL,"array([2.42447066, 3.49197027])"
478,SEX-SPECIFIC,SENSORY NEURONS,R9BR,"array([2.44992765, 3.47470173])"
479,SEX-SPECIFIC,SENSORY NEURONS,PHDL,"array([2.52103677, 3.49394535])"
480,SEX-SPECIFIC,SENSORY NEURONS,PHDR,"array([2.50387303, 3.50985358])"
481,SEX-SPECIFIC,SENSORY NEURONS,HOA,"array([2.4935453 , 3.50721538])"
482,SEX-SPECIFIC,SENSORY NEURONS,HOB,"array([2.50881581, 3.52394123])"
483,SEX-SPECIFIC,SENSORY NEURONS,PCAL,"array([2.52784382, 3.51375207])"
484,SEX-SPECIFIC,SENSORY NEURONS,PCAR,"array([2.4990816 , 3.51873896])"
485,SEX-SPECIFIC,SENSORY NEURONS,PCBL,"array([2.54001999, 3.52412474])"
486,SEX-SPECIFIC,SENSORY NEURONS,PCBR,"array([2.53500526, 3.50595783])"
487,SEX-SPECIFIC,SENSORY NEURONS,PCCL,"array([2.56408672, 3.54886945])"
488,SEX-SPECIFIC,SENSORY NEURONS,PCCR,"array([2.55465195, 3.55874113])"
489,SEX-SPECIFIC,SENSORY NEURONS,SPCL,"array([2.56295927, 3.53366922])"
490,SEX-SPECIFIC,SENSORY NEURONS,SPCR,"array([2.55028531, 3.53428631])"
491,SEX-SPECIFIC,SENSORY NEURONS,SPDL,"array([2.49389687, 3.56171468])"
492,SEX-SPECIFIC,SENSORY NEURONS,SPDR,"array([2.50162481, 3.57102205])"
493,SEX-SPECIFIC,SENSORY NEURONS,SPVL,"array([2.47573674, 3.56978797])"
494,SEX-SPECIFIC,SENSORY NEURONS,SPVR,"array([2.47359327, 3.55241675])"
495,SEX-SPECIFIC,INTERNEURONS,PVV,"array([2.46101428, 3.52956187])"
496,SEX-SPECIFIC,INTERNEURONS,PVX,"array([2.43806835, 3.54320162])"
497,SEX-SPECIFIC,INTERNEURONS,PVY,"array([2.45554766, 3.5367568 ])"
498,SEX-SPECIFIC,INTERNEURONS,PVZ,"array([2.47835551, 3.58304094])"
499,SEX-SPECIFIC,INTERNEURONS,DVE,"array([2.48032558, 3.53351871])"
500,SEX-SPECIFIC,INTERNEURONS,DVF,"array([2.4669192, 3.542885 ])"
501,SEX-SPECIFIC,INTERNEURONS,DX1,"array([2.53841691, 3.47856075])"
502,SEX-SPECIFIC,INTERNEURONS,DX2,"array([2.5256847 , 3.47132247])"
503,SEX-SPECIFIC,INTERNEURONS,DX3,"array([2.53586553, 3.49155295])"
504,SEX-SPECIFIC,INTERNEURONS,EF1,"array([2.45607014, 3.4981439 ])"
505,SEX-SPECIFIC,INTERNEURONS,EF2,"array([2.44011311, 3.50775261])"
506,SEX-SPECIFIC,INTERNEURONS,EF3,"array([2.41880526, 3.50104153])"
507,SEX-SPECIFIC,INTERNEURONS,PDC,"array([2.49242217, 3.52965542])"
508,SEX-SPECIFIC,INTERNEURONS,PGA,"array([2.49840927, 3.49613915])"
509,SEX-SPECIFIC,INTERNEURONS,CA01,"array([2.08066862, 4.38084512])"
510,SEX-SPECIFIC,INTERNEURONS,CA02,"array([2.49674238, 3.68959441])"
511,SEX-SPECIFIC,INTERNEURONS,CA03,"array([2.47194172, 3.60895767])"
512,SEX-SPECIFIC,INTERNEURONS,CA04,"array([2.47921406, 3.46165843])"
513,SEX-SPECIFIC,INTERNEURONS,CA05,"array([2.48334224, 3.54230441])"
514,SEX-SPECIFIC,INTERNEURONS,CA06,"array([2.53351374, 3.55547277])"
515,SEX-SPECIFIC,INTERNEURONS,CA07,"array([2.42022435, 3.51297469])"
516,SEX-SPECIFIC,INTERNEURONS,CA08,"array([2.43060483, 3.56963268])"
517,SEX-SPECIFIC,INTERNEURONS,CA09,"array([2.40114539, 3.47799824])"
518,SEX-SPECIFIC,INTERNEURONS,CP01,"array([2.53653517, 3.56785995])"
519,SEX-SPECIFIC,INTERNEURONS,CP02,"array([2.54245742, 3.54618067])"
520,SEX-SPECIFIC,INTERNEURONS,CP03,"array([2.52902779, 3.54195511])"
521,SEX-SPECIFIC,INTERNEURONS,CP04,"array([2.49022091, 3.57423076])"
522,SEX-SPECIFIC,INTERNEURONS,CP05,"array([2.50306072, 3.5534513 ])"
523,SEX-SPECIFIC,INTERNEURONS,CP06,"array([2.52266134, 3.55514506])"
524,SEX-SPECIFIC,INTERNEURONS,CP07,"array([2.46537227, 3.51750876])"
525,SEX-SPECIFIC,INTERNEURONS,CP08,"array([2.49783659, 3.48488422])"
526,SEX-SPECIFIC,INTERNEURONS,CP09,"array([2.47979801, 3.48960859])"
527,SEX-SPECIFIC,MUSCLES,dglL1,"array([2.56123255, 3.67080203])"
528,SEX-SPECIFIC,MUSCLES,dglL2,"array([2.39154048, 3.4006245 ])"
529,SEX-SPECIFIC,MUSCLES,dglL3,"array([2.62987397, 2.69563755])"
530,SEX-SPECIFIC,MUSCLES,dglL4,"array([2.47823747, 3.34674527])"
531,SEX-SPECIFIC,MUSCLES,dglL5,"array([2.61867464, 3.38001916])"
532,SEX-SPECIFIC,MUSCLES,dglL6,"array([2.53824355, 3.38634352])"
533,SEX-SPECIFIC,MUSCLES,dglL7,"array([2.5011701 , 3.39904709])"
534,SEX-SPECIFIC,MUSCLES,dglR1,"array([2.52020143, 3.62238329])"
535,SEX-SPECIFIC,MUSCLES,dglR2,"array([2.53846532, 3.62280051])"
536,SEX-SPECIFIC,MUSCLES,dglR3,"array([2.51843529, 3.60335134])"
537,SEX-SPECIFIC,MUSCLES,dglR4,"array([1.9124452 , 4.31733889])"
538,SEX-SPECIFIC,MUSCLES,dglR5,"array([2.53821198, 3.32450576])"
539,SEX-SPECIFIC,MUSCLES,dglR6,"array([2.50166471, 3.32846882])"
540,SEX-SPECIFIC,MUSCLES,dglR7,"array([2.4510751 , 3.34940309])"
541,SEX-SPECIFIC,MUSCLES,dglR8,"array([2.53593953, 3.42200381])"
542,SEX-SPECIFIC,MUSCLES,aobL,"array([2.60072925, 3.54233177])"
543,SEX-SPECIFIC,MUSCLES,aobR,"array([2.60056071, 3.49964234])"
544,SEX-SPECIFIC,MUSCLES,pobL,"array([2.60207705, 3.56208644])"
545,SEX-SPECIFIC,MUSCLES,pobR,"array([2.603113  , 3.52249914])"
546,SEX-SPECIFIC,MUSCLES,gecL,"array([2.63647522, 3.50124646])"
547,SEX-SPECIFIC,MUSCLES,gecR,"array([2.60914717, 3.45445607])"
548,SEX-SPECIFIC,MUSCLES,grtL,"array([2.58557466, 3.45400425])"
549,SEX-SPECIFIC,MUSCLES,grtR,"array([2.6161092 , 3.47743976])"
550,SEX-SPECIFIC,MUSCLES,cdlL,"array([2.50949637, 3.4293644 ])"
551,SEX-SPECIFIC,MUSCLES,cdlR,"array([2.43902104, 3.4051291 ])"
552,SEX-SPECIFIC,MUSCLES,ailL,"array([2.50148478, 3.5397887 ])"
553,SEX-SPECIFIC,MUSCLES,ailR,"array([2.46501807, 3.57740487])"
554,SEX-SPECIFIC,MUSCLES,pilL,"array([1.48412319, 3.86808043])"
555,SEX-SPECIFIC,MUSCLES,pilR,"array([2.77986243, 2.76733409])"
556,SEX-SPECIFIC,MUSCLES,polL,"array([2.49131881, 3.4186001 ])"
557,SEX-SPECIFIC,MUSCLES,polR,"array([2.45961103, 3.3852515 ])"
558,SEX-SPECIFIC,MUSCLES,dspL,"array([2.6867128 , 3.55098728])"
559,SEX-SPECIFIC,MUSCLES,dspR,"array([2.67665195, 3.51634246])"
560,SEX-SPECIFIC,MUSCLES,vspL,"array([2.57973815, 3.57085362])"
561,SEX-SPECIFIC,MUSCLES,vspR,"array([2.56780016, 3.49621042])"
562,SEX-SPECIFIC,MUSCLES,dsrL,"array([2.34630876, 2.63541837])"
563,SEX-SPECIFIC,MUSCLES,dsrR,"array([1.55838577, 4.00352797])"
564,SEX-SPECIFIC,MUSCLES,vsrL,"array([2.20217407, 2.63805919])"
565,SEX-SPECIFIC,MUSCLES,vsrR,"array([1.76900033, 4.22887535])"
566,SEX-SPECIFIC,OTHER,gonad,"array([2.5165903, 3.569098 ])"
567,SEX-SPECIFIC,OTHER,proctodeum,"array([2.61366854, 3.62821978])"
568,SEX-SPECIFIC,OTHER,R1stR,"array([2.57531117, 3.60749257])"
569,SEX-SPECIFIC,OTHER,R2stR,"array([2.4301758 , 3.37411732])"
570,SEX-SPECIFIC,OTHER,R3stL,"array([2.57893239, 3.35567718])"
571,SEX-SPECIFIC,OTHER,R5stL,"array([2.56840195, 3.38998283])"
572,SEX-SPECIFIC,OTHER,R7stL,"array([2.58727869, 3.409606  ])"
573,SEX-SPECIFIC,OTHER,R7stR,"array([2.51736334, 3.35697128])"
574,SEX-SPECIFIC,OTHER,R9stL,"array([2.42081454, 3.34493904])"
