# # np.logspace(-2, 2., num = num_time_points)
0,8.07846e-14,5.54357e-14,8.15124e-14,5.23584e-14,7.97722e-14,8.08203e-14,7.86646e-14,4.70873e-14,5.75409e-14,5.00288e-14,5.19053e-14,5.15772e-14,5.85263e-14,5.57442e-14,7.03685e-14,7.41603e-14,4.79343e-14,5.46865e-14,5.25467e-14,5.85973e-14,7.16047e-14,5.53847e-14,5.16644e-14,5.80098e-14,9.30681e-14,5.89967e-14,5.22015e-14,2.39881e-14,6.97655e-14,5.93191e-14,5.28149e-14,7.97993e-14,5.69107e-14,8.42774e-14,5.01276e-14,4.72035e-14,6.80223e-14,6.17185e-14,7.00107e-14,8.49039e-14,1.0018e-13,6.21569e-14,1.12061e-13,6.29592e-14,4.95437e-14,5.80929e-14,5.69103e-14,8.03042e-14,5.85593e-14,6.8784e-14,5.33744e-14,5.31007e-14,4.75096e-14,4.6969e-14,6.09822e-14,6.22298e-14,7.52121e-14,6.23092e-14,8.13875e-14,8.57799e-14,6.8562e-14,6.48656e-14,1.1091e-13,6.11913e-14,5.05489e-14,5.04232e-14,1.12253e-13,7.12882e-14,6.55569e-14,4.94027e-14,5.04151e-14,5.52443e-14,7.00812e-14,7.82465e-14,5.28748e-14,8.06957e-14,4.7178e-14,7.9556e-14,5.04509e-14,6.28152e-14,5.25988e-14,5.94191e-14,2.04084e-13,6.90296e-14,5.73066e-14,4.9772e-14,7.11706e-14,6.56762e-14,4.61856e-14,7.24722e-14,7.74205e-14,5.33251e-14,6.97377e-14,5.70199e-14,1.21193e-13,7.33998e-14,5.45536e-14,5.75096e-14,7.07363e-14,5.2864e-14,5.28096e-14,6.32674e-14,5.33838e-14,7.64348e-14,6.23916e-14,5.58817e-14,7.57424e-14,7.74854e-14,6.75454e-14,6.75021e-14,6.22963e-14,8.14702e-14,7.24269e-14,1.11244e-13,6.64678e-14,5.17966e-14,7.22764e-14,7.47144e-14,5.72823e-14,7.95508e-14,5.57133e-14,4.72959e-14,5.26307e-14,7.4621e-14,8.0996e-14,6.68685e-14,5.31824e-14
0,0,1.12308e-14,5.7624e-14,6.1307e-15,5.8874e-14,5.71413e-14,5.03765e-14,7.07744e-14,4.45531e-14,4.97446e-14,4.90727e-14,4.98134e-14,4.49262e-14,5.06285e-14,5.86856e-14,5.2193e-14,4.60501e-14,5.03019e-14,4.93709e-14,7.45481e-14,5.90802e-15,2.63363e-14,4.98997e-14,4.05241e-14,6.19719e-14,5.98618e-14,5.00321e-14,9.12997e-14,5.77617e-14,7.0383e-14,4.94221e-14,5.86137e-14,7.07848e-14,5.75663e-14,4.77938e-14,4.69956e-14,2.08806e-14,5.20828e-14,9.24537e-15,6.35859e-14,8.72256e-14,3.66617e-14,7.10143e-14,4.08918e-15,4.57367e-14,4.47508e-14,4.56259e-14,2.07459e-15,4.35115e-14,6.28732e-14,4.68923e-14,4.97858e-14,4.7326e-14,7.10314e-15,5.19881e-14,4.53349e-14,5.2187e-14,6.75628e-14,5.82764e-14,5.80916e-14,4.70281e-14,2.07376e-15,1.42092e-13,5.20093e-14,4.06823e-14,5.7195e-14,6.67785e-14,5.03295e-14,3.75308e-14,2.32465e-14,4.06227e-14,4.39458e-14,1.05742e-15,5.3127e-14,4.53063e-14,4.74302e-14,4.74215e-14,4.84094e-14,2.73346e-14,3.62535e-14,4.99901e-14,4.17818e-14,6.62074e-14,5.41848e-14,4.43718e-14,4.91499e-14,4.77146e-14,3.75995e-14,6.76332e-14,4.88972e-14,5.12323e-14,4.98332e-14,6.78649e-14,4.07264e-14,9.40531e-14,5.15402e-14,5.74364e-14,5.14366e-14,5.83435e-14,5.02099e-14,4.84201e-14,4.69249e-14,4.96251e-14,4.99278e-14,3.57332e-14,4.60107e-14,5.05628e-14,5.05489e-14,5.27521e-14,5.04161e-14,3.56307e-14,7.00992e-14,5.15073e-14,6.95519e-14,7.35967e-14,4.94867e-14,5.16545e-14,4.68954e-14,4.42844e-14,4.82816e-14,4.64224e-14,4.72675e-14,4.91839e-14,5.14722e-14,5.90522e-14,2.11998e-14,4.71475e-14
0,0,0,6.10071e-15,5.50677e-15,1.20231e-14,6.23362e-15,4.83566e-14,8.41429e-14,2.04091e-15,2.04979e-15,2.10009e-15,1.96165e-15,2.07157e-15,1.86143e-15,6.56493e-15,2.0989e-15,2.28629e-15,1.89594e-15,1.90354e-15,5.01497e-14,5.34653e-15,2.11772e-15,1.92865e-15,1.60609e-15,4.67326e-14,7.83461e-14,1.89887e-15,8.55838e-14,1.15768e-14,8.38376e-14,2.10072e-15,6.42443e-15,8.38274e-14,7.58629e-14,2.30516e-15,4.50476e-14,1.41147e-15,1.75533e-15,3.50466e-15,4.80601e-14,1.99559e-13,1.99826e-15,8.46105e-14,2.64595e-15,4.36657e-14,2.11096e-15,4.70592e-14,1.40048e-15,4.52549e-14,4.73325e-14,2.02923e-15,1.9516e-15,4.53679e-14,3.75686e-15,1.64175e-15,2.1666e-15,2.11985e-15,4.29952e-14,6.26202e-15,7.62584e-14,1.32849e-15,1.82298e-15,1.48927e-13,1.67901e-15,3.86671e-15,5.32187e-15,5.19843e-14,4.38001e-15,2.11434e-15,3.96563e-15,3.77704e-15,2.02547e-15,8.57198e-16,2.21384e-15,2.28874e-15,4.53773e-14,4.53318e-14,4.62783e-14,3.38733e-15,1.92484e-15,1.96139e-15,2.2467e-15,1.02743e-13,7.11883e-15,4.59006e-14,2.00366e-15,1.38718e-15,2.13347e-15,7.05384e-14,2.16811e-15,4.93849e-14,2.15174e-15,5.11524e-14,2.17148e-15,1.50576e-13,5.04118e-14,2.0905e-15,1.11754e-13,6.45607e-15,2.09689e-15,4.92746e-14,4.8157e-14,1.89076e-15,4.86365e-14,1.86877e-15,4.72442e-14,4.92569e-14,4.90678e-14,7.0045e-15,3.98755e-15,1.84808e-15,5.98259e-15,4.19202e-15,5.25211e-14,8.82409e-14,2.08125e-15,4.15294e-15,2.16727e-15,2.05435e-15,4.68626e-14,4.7595e-14,4.54807e-14,5.00405e-14,5.03014e-14,6.24623e-15,1.3662e-15,2.00381e-15
0,0,0,0,6.17533e-15,5.90103e-14,5.84648e-14,5.08817e-14,7.13664e-14,4.45956e-14,4.94525e-14,4.93956e-14,4.97353e-14,4.46172e-14,5.06099e-14,5.97485e-14,5.21995e-14,4.90079e-14,5.01302e-14,4.95688e-14,7.50912e-14,2.10472e-15,7.81594e-15,5.02775e-14,4.114e-14,6.27201e-14,5.88469e-14,4.95838e-14,8.4429e-14,5.79146e-14,7.09056e-14,4.93037e-14,5.77572e-14,7.13277e-14,5.8353e-14,4.77746e-14,4.73634e-14,1.93319e-14,5.19712e-14,1.06887e-14,6.43068e-14,8.23031e-14,3.66103e-14,7.16011e-14,4.10678e-15,4.61125e-14,4.46857e-14,4.60952e-14,2.17432e-15,4.39898e-14,6.36495e-14,4.83233e-14,4.97807e-14,4.76653e-14,7.03144e-15,5.18738e-14,4.53482e-14,5.21539e-14,4.1497e-14,5.82385e-14,5.70065e-14,4.69536e-14,1.18859e-15,1.42801e-13,5.19433e-14,4.05242e-14,5.71145e-14,6.9688e-14,5.15745e-14,3.7429e-14,2.24171e-14,4.04321e-14,4.499e-14,1.04998e-15,5.28149e-14,4.66954e-14,4.77498e-14,4.7663e-14,4.83976e-14,2.96859e-14,3.59288e-14,4.9388e-14,4.16789e-14,6.70381e-14,5.38944e-14,4.49019e-14,4.88373e-14,4.5826e-14,3.74761e-14,6.61807e-14,5.05123e-14,5.14963e-14,4.97452e-14,6.85442e-14,4.0577e-14,5.16269e-14,5.17619e-14,5.73496e-14,5.19486e-14,5.84592e-14,5.30149e-14,4.88352e-14,4.73769e-14,4.92424e-14,5.01841e-14,5.08514e-14,4.6431e-14,5.08622e-14,5.08015e-14,5.40252e-14,5.0003e-14,5.08159e-14,5.65465e-14,5.15883e-14,7.88368e-14,7.40938e-14,4.92646e-14,5.11536e-14,4.86074e-14,4.39003e-14,4.85561e-14,4.67365e-14,4.72578e-14,4.96445e-14,5.18623e-14,6.0799e-14,1.96634e-14,4.70994e-14
0,0,0,0,0,6.68686e-15,6.19248e-15,4.79195e-14,8.03831e-14,2.63104e-15,2.51785e-15,2.52128e-15,2.32728e-15,2.56765e-15,2.26103e-15,6.45396e-15,2.69369e-15,2.63102e-15,2.40697e-15,2.18224e-15,8.3021e-14,5.0711e-15,2.47048e-15,2.13939e-15,2.68969e-15,7.64802e-14,7.21728e-14,2.18908e-15,9.14371e-14,6.16369e-15,6.70687e-14,2.56788e-15,6.35071e-15,7.05305e-14,7.18344e-14,2.54845e-15,4.43995e-14,1.67196e-15,1.9899e-15,2.05945e-15,7.81478e-14,1.79429e-13,2.55084e-15,8.06605e-14,1.58413e-15,4.29639e-14,2.65738e-15,4.51893e-14,1.23565e-15,4.34075e-14,7.72936e-14,2.29306e-15,2.35412e-15,4.46402e-14,4.58671e-15,1.98259e-15,2.6833e-15,2.6801e-15,4.12353e-14,6.16744e-15,7.25772e-14,1.59619e-15,1.66404e-15,1.68962e-13,1.93603e-15,4.79881e-15,5.33587e-15,4.8987e-14,2.66948e-15,2.66117e-15,4.86192e-15,4.7768e-15,2.36017e-15,1.14415e-15,2.79489e-15,2.45995e-15,4.48157e-14,4.46715e-14,4.56916e-14,3.18449e-15,2.42897e-15,2.1596e-15,2.56778e-15,5.52944e-14,6.98642e-15,4.41319e-14,2.27189e-15,1.66999e-15,2.75204e-15,6.54633e-14,2.67874e-15,4.89167e-14,2.54957e-15,4.794e-14,2.48679e-15,1.4938e-13,5.00398e-14,2.38554e-15,6.07533e-14,6.37794e-15,2.3746e-15,4.75014e-14,4.63896e-14,2.14642e-15,4.81624e-14,2.37457e-15,4.55251e-14,4.88272e-14,4.85183e-14,6.87332e-15,5.12831e-15,2.435e-15,5.91152e-15,2.7144e-15,4.93752e-14,8.43262e-14,2.48339e-15,2.56667e-15,2.73014e-15,2.5509e-15,4.5838e-14,4.60414e-14,4.48028e-14,4.82285e-14,4.98795e-14,6.17782e-15,1.59995e-15,2.23236e-15
0,0,0,0,0,0,5.8766e-14,5.13048e-14,6.55982e-14,4.73123e-14,5.36204e-14,5.18345e-14,5.25143e-14,4.70946e-14,5.29325e-14,6.13114e-14,5.43967e-14,5.17693e-14,5.39622e-14,5.17533e-14,6.84028e-14,5.95734e-15,2.77021e-14,5.22643e-14,4.27532e-14,6.07896e-14,5.84325e-14,5.24135e-14,9.71369e-14,5.94037e-14,6.96064e-14,5.15003e-14,6.31039e-14,6.98719e-14,5.62798e-14,4.99887e-14,4.68443e-14,2.17804e-14,5.42931e-14,9.28156e-15,6.21695e-14,1.17164e-13,3.88389e-14,7.0065e-14,4.39015e-15,4.5629e-14,4.69613e-14,4.47526e-14,2.18648e-15,4.27337e-14,6.14916e-14,4.90286e-14,5.2139e-14,4.78072e-14,2.49029e-14,5.4184e-14,4.75197e-14,5.45776e-14,6.67239e-14,6.31317e-14,5.69225e-14,4.92351e-14,2.03444e-15,1.39085e-13,5.42244e-14,4.30036e-14,5.88848e-14,6.74273e-14,5.39115e-14,3.96816e-14,2.43378e-14,4.28726e-14,4.69246e-14,1.12347e-15,5.53731e-14,4.86174e-14,4.72095e-14,4.73094e-14,4.77713e-14,2.52725e-14,3.81373e-14,5.18733e-14,4.40959e-14,6.46122e-14,5.61659e-14,4.36109e-14,5.14812e-14,4.98311e-14,4.01336e-14,6.66997e-14,5.31925e-14,5.09267e-14,5.15936e-14,6.6274e-14,4.26593e-14,9.22889e-14,5.11494e-14,4.17753e-14,5.03908e-14,5.91959e-14,4.10886e-14,4.75983e-14,4.61165e-14,5.18599e-14,4.96432e-14,3.78645e-14,4.51373e-14,5.023e-14,5.01861e-14,5.58893e-14,5.26405e-14,3.81643e-14,7.15989e-14,5.36828e-14,6.80083e-14,7.25615e-14,5.14471e-14,5.38048e-14,5.07381e-14,4.67172e-14,4.80374e-14,4.58193e-14,4.7032e-14,4.83489e-14,5.11884e-14,5.94806e-14,2.22068e-14,4.93563e-14
0,0,0,0,0,0,0,5.05471e-14,7.07138e-14,4.44145e-14,4.98418e-14,4.96959e-14,4.99479e-14,4.52251e-14,5.08807e-14,5.95221e-14,5.27221e-14,4.91376e-14,5.05697e-14,5.03139e-14,7.44569e-14,5.86311e-15,7.89752e-15,5.02424e-14,4.14309e-14,6.17739e-14,5.79582e-14,5.00169e-14,9.20484e-14,5.85809e-14,7.02601e-14,4.99012e-14,5.82368e-14,7.07549e-14,5.7519e-14,4.82465e-14,4.69694e-14,2.03788e-14,5.2306e-14,1.04709e-14,6.34879e-14,2.15767e-13,3.68813e-14,8.01352e-14,4.12905e-15,4.50776e-14,4.5006e-14,4.45575e-14,2.90249e-15,4.35362e-14,6.27825e-14,4.74503e-14,5.02529e-14,4.63292e-14,7.06538e-15,5.21905e-14,4.55665e-14,5.24873e-14,6.74743e-14,6.08496e-14,5.8179e-14,4.55731e-14,1.16173e-15,5.35847e-14,5.22044e-14,4.08592e-14,5.86437e-14,6.87968e-14,5.14088e-14,3.77019e-14,2.30107e-14,4.07778e-14,4.50061e-14,1.05853e-15,5.32034e-14,4.66603e-14,4.73068e-14,4.74548e-14,4.80412e-14,2.51533e-14,3.619e-14,4.97528e-14,4.19638e-14,6.59761e-14,5.45166e-14,4.43428e-14,4.92513e-14,4.78352e-14,3.77844e-14,6.75311e-14,5.05762e-14,5.11893e-14,4.99956e-14,6.77405e-14,4.09163e-14,9.24666e-14,5.14501e-14,3.97062e-14,5.13028e-14,5.85037e-14,5.32952e-14,4.83463e-14,4.68476e-14,4.96523e-14,4.9959e-14,3.58795e-14,4.59473e-14,5.0496e-14,5.05457e-14,5.60034e-14,5.04911e-14,3.58093e-14,5.6877e-14,5.16763e-14,6.93668e-14,7.34605e-14,4.95185e-14,5.16287e-14,4.884e-14,4.46122e-14,4.84761e-14,4.61972e-14,4.7203e-14,4.9094e-14,5.14741e-14,5.80652e-14,2.06938e-14,4.76163e-14
0,0,0,0,0,0,0,0,9.71338e-14,6.0629e-14,5.18814e-14,6.24341e-14,5.30449e-14,6.01516e-14,5.4983e-14,5.08672e-14,5.76612e-14,5.12261e-14,5.41298e-14,5.25667e-14,6.03126e-14,4.30413e-14,5.28968e-14,5.31345e-14,5.90755e-14,6.66379e-14,6.39671e-14,5.29268e-14,2.09268e-13,5.03806e-14,6.10306e-14,6.24977e-14,5.02557e-14,5.80687e-14,6.15021e-14,5.062e-14,7.25872e-14,4.58091e-14,5.00081e-14,5.07488e-14,6.85085e-14,1.47691e-13,5.75943e-14,5.86347e-14,3.34837e-14,7.13876e-14,6.0863e-14,7.09967e-14,1.80972e-15,6.10127e-14,6.77751e-14,5.31247e-14,5.28593e-14,7.42326e-14,4.72347e-14,4.95973e-14,6.07081e-14,5.79421e-14,5.7358e-14,5.1002e-14,6.24713e-14,4.59913e-14,1.69817e-15,1.4741e-13,4.94557e-14,5.14729e-14,5.30225e-14,7.53693e-14,5.00614e-14,5.90431e-14,4.8396e-14,5.1389e-14,5.23183e-14,1.21597e-14,5.84827e-14,5.21717e-14,7.21697e-14,7.56009e-14,7.56127e-14,3.94291e-14,5.55185e-14,5.24731e-14,5.53585e-14,5.90168e-14,5.01603e-14,7.06881e-14,5.15125e-14,4.69343e-14,5.94648e-14,1.4628e-13,4.97889e-14,7.80015e-14,6.20388e-14,7.33986e-14,5.39909e-14,1.59696e-13,7.50588e-14,5.26013e-14,1.78741e-13,5.01058e-14,5.11514e-14,7.57062e-14,7.40195e-14,5.3031e-14,7.03228e-14,5.6299e-14,7.18686e-14,7.36257e-14,7.32499e-14,4.70893e-14,5.5504e-14,5.60823e-14,5.07817e-14,5.70611e-14,7.54992e-14,5.93788e-14,6.21684e-14,5.70426e-14,5.75034e-14,6.02998e-14,7.17601e-14,6.41197e-14,7.26764e-14,7.67927e-14,6.66491e-14,5.07488e-14,4.54351e-14,5.30976e-14
0,0,0,0,0,0,0,0,0,7.20922e-14,8.06973e-14,5.61901e-14,8.20297e-14,7.41774e-14,8.49013e-14,6.53717e-14,6.30172e-14,6.81759e-14,8.40773e-14,8.12222e-14,9.35767e-14,6.5446e-14,4.69354e-14,8.23478e-14,7.15315e-14,1.1428e-13,7.85807e-14,8.29282e-14,1.71433e-13,7.05007e-14,9.05783e-14,6.10907e-14,6.98647e-14,8.45392e-14,2.13268e-14,6.90559e-14,1.48272e-13,5.63655e-14,7.63545e-14,4.38795e-14,2.02263e-14,1.0984e-13,8.32605e-14,6.49708e-14,8.09101e-14,5.99106e-14,7.3787e-14,5.86703e-14,7.02784e-14,3.92633e-14,4.91835e-14,8.22876e-14,8.21674e-14,1.48479e-13,6.3373e-14,7.54536e-14,7.5723e-14,6.27346e-14,6.57133e-14,7.11466e-14,6.15224e-14,5.71364e-14,6.60025e-14,7.66288e-14,7.55389e-14,6.90244e-14,7.54365e-14,4.81073e-14,6.37658e-14,4.83406e-14,6.72055e-14,6.88151e-14,8.47312e-14,4.4154e-14,6.17529e-14,8.17621e-14,5.85441e-14,1.48304e-13,1.48176e-13,1.48248e-13,8.05575e-14,8.14829e-14,5.09698e-14,7.13335e-14,6.8657e-14,9.01482e-14,7.09194e-14,6.04428e-14,4.73946e-14,7.12391e-14,6.33792e-14,1.4793e-13,6.27191e-14,1.15795e-13,4.88273e-14,7.99641e-14,9.51464e-14,4.65442e-14,6.96321e-14,6.85537e-14,8.14993e-14,1.79836e-13,1.5623e-13,8.21224e-14,9.74493e-14,7.96315e-14,1.79402e-13,5.59956e-14,5.74211e-14,6.50999e-14,4.29546e-14,7.93336e-14,7.13375e-14,6.34434e-14,4.84635e-14,7.18744e-14,5.79539e-14,6.35848e-14,6.27701e-14,7.14663e-14,5.33852e-14,1.80141e-13,5.44268e-14,1.79253e-13,5.48617e-14,8.00153e-14,5.37869e-14,8.23191e-14
0,0,0,0,0,0,0,0,0,0,3.1662e-14,2.80262e-15,3.4675e-14,7.58892e-15,3.59849e-14,4.68605e-14,1.43993e-14,5.81788e-15,3.19465e-14,3.88767e-14,7.71026e-14,5.55849e-15,2.58797e-15,3.82964e-14,7.68297e-16,5.96233e-14,5.72631e-14,3.74305e-14,8.40028e-14,4.51645e-14,7.16288e-14,2.54748e-15,4.6544e-14,7.27856e-14,6.13888e-14,6.04007e-15,5.63559e-14,2.94714e-15,2.30699e-15,1.03305e-15,5.748e-14,2.02296e-13,2.00797e-15,7.34289e-14,3.51515e-15,5.4711e-14,3.98071e-15,4.73631e-14,1.04877e-15,4.58261e-14,6.00521e-14,5.16658e-15,3.65938e-14,5.67758e-14,4.73164e-15,2.31462e-15,2.82068e-15,2.72069e-14,4.42461e-14,4.56636e-14,6.07324e-14,1.94835e-15,1.35061e-15,8.71597e-14,1.03583e-15,2.3512e-15,4.05217e-14,5.83435e-14,4.0499e-15,3.46595e-15,4.07199e-15,2.52475e-15,5.0763e-15,3.09682e-15,2.68507e-14,5.8512e-15,5.68407e-14,5.68223e-14,5.77162e-14,2.98709e-14,2.84999e-15,3.95479e-14,4.93663e-15,4.75818e-14,4.0267e-14,4.62885e-14,3.59522e-14,3.84493e-15,2.67764e-15,6.88526e-14,3.77952e-15,6.13475e-14,3.23708e-15,5.78809e-14,3.92198e-15,5.28114e-14,6.21209e-14,1.93013e-14,5.33349e-14,4.65025e-14,2.89941e-15,4.88322e-14,4.80072e-14,3.79742e-14,6.01145e-14,2.36985e-15,4.73262e-14,6.08124e-14,5.98367e-14,4.02142e-14,4.28319e-15,2.32993e-15,4.37745e-14,4.10626e-15,5.70797e-14,7.6796e-14,3.48809e-15,2.74855e-14,4.24365e-15,3.45103e-15,5.80389e-14,4.77707e-14,5.6572e-14,4.95693e-14,6.20289e-14,4.50515e-14,2.79401e-15,5.078e-15
