0.01 0.707107
0.010975 0.706736
0.012045 0.706329
0.0132194 0.705882
0.0145083 0.705393
0.0159228 0.704856
0.0174753 0.704267
0.0191791 0.703622
0.021049 0.702915
0.0231013 0.702139
0.0253536 0.70129
0.0278256 0.700359
0.0305386 0.699339
0.033516 0.698222
0.0367838 0.696998
0.0403702 0.695658
0.0443062 0.694191
0.048626 0.692586
0.053367 0.690829
0.0585702 0.688907
0.0642807 0.686806
0.070548 0.684509
0.0774264 0.681999
0.0849753 0.679257
0.0932603 0.676264
0.102353 0.672998
0.112332 0.669436
0.123285 0.665554
0.135305 0.661325
0.148497 0.656721
0.162975 0.651715
0.178865 0.646275
0.196304 0.640369
0.215443 0.633964
0.236449 0.627025
0.259502 0.619518
0.284804 0.611406
0.312572 0.602653
0.343047 0.593224
0.376494 0.583084
0.413201 0.5722
0.453488 0.560541
0.497702 0.548079
0.546228 0.534791
0.599484 0.520659
0.657933 0.505671
0.722081 0.489824
0.792483 0.473123
0.869749 0.455584
0.954548 0.437236
1.04762 0.418119
1.14976 0.398288
1.26186 0.377813
1.38489 0.35678
1.51991 0.335288
1.6681 0.313454
1.83074 0.291407
2.00923 0.269289
2.20513 0.247253
2.42013 0.225459
2.65609 0.204071
2.91505 0.183254
3.19927 0.16317
3.51119 0.143974
3.85353 0.125805
4.22924 0.108791
4.64159 0.0930346
5.09414 0.078617
5.59081 0.0655917
6.13591 0.0539832
6.73415 0.0437868
7.39072 0.0349682
8.11131 0.0274663
8.90215 0.0211957
9.7701 0.0160515
10.7227 0.0119143
11.7681 0.00865632
12.9155 0.0061474
14.1747 0.0042605
15.5568 0.00287658
17.0735 0.00188832
18.7382 0.00120245
20.5651 0.000740794
22.5702 0.000440179
24.7708 0.000251376
27.1859 0.000137401
29.8365 7.15483e-05
32.7455 3.531e-05
35.9381 1.64131e-05
39.4421 7.13339e-06
43.2876 2.87448e-06
47.5081 1.06957e-06
52.1401 3.61126e-07
57.2237 1.04625e-07
62.8029 2.96188e-08
68.9261 1.25755e-08
75.6463 8.71829e-09
83.0218 8.42971e-09
91.1163 8.59016e-09
100 8.62564e-09
