0.01 0.688683
0.010975 0.688324
0.012045 0.687931
0.0132194 0.687499
0.0145083 0.687026
0.0159228 0.686507
0.0174753 0.685939
0.0191791 0.685315
0.021049 0.684631
0.0231013 0.683882
0.0253536 0.68306
0.0278256 0.68216
0.0305386 0.681174
0.033516 0.680094
0.0367838 0.678911
0.0403702 0.677615
0.0443062 0.676196
0.048626 0.674643
0.053367 0.672944
0.0585702 0.671085
0.0642807 0.669052
0.070548 0.666829
0.0774264 0.6644
0.0849753 0.661746
0.0932603 0.658849
0.102353 0.655686
0.112332 0.652237
0.123285 0.648476
0.135305 0.644379
0.148497 0.639918
0.162975 0.635066
0.178865 0.629791
0.196304 0.624064
0.215443 0.617851
0.236449 0.611118
0.259502 0.603831
0.284804 0.595954
0.312572 0.587453
0.343047 0.578292
0.376494 0.568437
0.413201 0.557855
0.453488 0.546516
0.497702 0.534393
0.546228 0.521462
0.599484 0.507706
0.657933 0.493114
0.722081 0.477684
0.792483 0.46142
0.869749 0.44434
0.954548 0.426473
1.04762 0.407861
1.14976 0.38856
1.26186 0.368641
1.38489 0.34819
1.51991 0.32731
1.6681 0.306116
1.83074 0.284738
2.00923 0.263319
2.20513 0.242009
2.42013 0.220964
2.65609 0.200345
2.91505 0.18031
3.19927 0.16101
3.51119 0.142589
3.85353 0.125174
4.22924 0.108874
4.64159 0.0937768
5.09414 0.0799454
5.59081 0.0674175
6.13591 0.0562044
6.73415 0.0462922
7.39072 0.0376429
8.11131 0.0301973
8.90215 0.0238774
9.7701 0.0185912
10.7227 0.0142368
11.7681 0.0107071
12.9155 0.00789448
14.1747 0.00569459
15.5568 0.00400881
17.0735 0.00274627
18.7382 0.00182491
20.5651 0.00117203
22.5702 0.000724598
24.7708 0.000429363
27.1859 0.000242695
29.8365 0.00013019
32.7455 6.59128e-05
35.9381 3.13061e-05
39.4421 1.38593e-05
43.2876 5.67878e-06
47.5081 2.13727e-06
52.1401 7.32752e-07
57.2237 2.26797e-07
62.8029 6.2753e-08
68.9261 1.53566e-08
75.6463 3.28496e-09
83.0218 6.06417e-10
91.1163 9.52597e-11
100 1.25383e-11
