# # np.logspace(-2, 2., num = num_time_points)
0,4.19445e-10,1.45593e-10,5.18629e-11,2.60274e-09,4.87805e-08,4.89413e-08,2.72323e-10,5.47008e-11,2.98588e-11,1.48066e-10,9.70285e-09,5.15089e-11,3.55092e-11,2.23021e-11,6.3677e-11,5.59256e-10,5.06993e-11,3.99823e-10,8.34978e-10,2.07243e-09,2.53601e-08,4.02289e-08,2.32359e-11,1.09857e-08,3.45311e-10,2.10954e-11,2.20217e-11,3.19444e-09,9.2802e-11,1.94247e-10,2.26326e-11,4.2635e-11,3.91642e-09,1.2173e-10,4.68963e-11,6.49465e-10,8.5571e-10,6.81118e-11,2.63526e-11,2.80957e-10,4.14077e-10,5.62409e-10,4.83347e-11,1.08965e-10,3.18919e-11,3.20536e-11,4.3671e-10,1.03161e-10,2.34883e-11
0,0,4.548e-10,4.16752e-10,2.62892e-09,4.87895e-08,4.89662e-08,4.88321e-10,4.2705e-10,4.1865e-10,4.7695e-10,9.72158e-09,4.19004e-10,4.88554e-10,4.14977e-10,5.3702e-10,6.67508e-10,4.19123e-10,6.35625e-10,9.05009e-10,2.09151e-09,2.55986e-08,4.01731e-08,4.20498e-10,1.09893e-08,5.50302e-10,4.18819e-10,4.17344e-10,3.21563e-09,4.25902e-10,4.56688e-10,4.14703e-10,4.8982e-10,3.92119e-09,4.33567e-10,4.27705e-10,7.88205e-10,9.47874e-10,4.22138e-10,4.17212e-10,5.01226e-10,5.84637e-10,7.05062e-10,4.28347e-10,4.40492e-10,4.16113e-10,4.22069e-10,5.60248e-10,4.9349e-10,4.21538e-10
0,0,0,1.49733e-10,2.59696e-09,5.36562e-08,4.90488e-08,3.06403e-10,1.52801e-10,1.43118e-10,2.07028e-10,9.73229e-09,1.46455e-10,1.51483e-10,1.40436e-10,1.68415e-10,5.58699e-10,1.49368e-10,4.27698e-10,8.29547e-10,2.05301e-09,2.54379e-08,4.01821e-08,1.41475e-10,1.28181e-08,3.73568e-10,1.40726e-10,1.44692e-10,3.1934e-09,2.66606e-10,2.36557e-10,1.43369e-10,1.46649e-10,3.91368e-09,1.75744e-10,1.50711e-10,6.52828e-10,8.58706e-10,1.51881e-10,1.415e-10,3.52246e-10,4.35007e-10,5.77136e-10,1.46057e-10,1.84654e-10,1.46028e-10,1.41697e-10,4.13353e-10,1.83813e-10,1.4102e-10
0,0,0,0,2.60723e-09,4.88459e-08,4.89242e-08,2.741e-10,5.55787e-11,3.61716e-11,1.48858e-10,9.69814e-09,5.3555e-11,4.14322e-11,2.97471e-11,6.60673e-11,4.94265e-10,5.21296e-11,3.96902e-10,8.03758e-10,2.05499e-09,2.54232e-08,4.0189e-08,3.311e-11,1.10457e-08,3.42169e-10,2.99366e-11,3.15758e-11,3.18398e-09,1.02503e-10,1.92892e-10,3.09694e-11,4.0512e-11,3.91089e-09,1.0952e-10,5.34053e-11,6.33023e-10,8.44003e-10,6.36741e-11,3.28416e-11,2.78813e-10,4.08566e-10,5.58967e-10,4.77404e-11,1.09835e-10,3.76581e-11,3.64465e-11,3.91547e-10,1.08342e-10,3.11045e-11
0,0,0,0,0,4.88122e-08,4.90919e-08,2.67339e-09,2.59392e-09,2.77557e-09,2.6198e-09,1.01472e-08,2.96203e-09,2.6041e-09,2.60113e-09,2.59899e-09,2.63988e-09,2.59392e-09,2.65336e-09,2.71512e-09,3.31052e-09,2.5491e-08,4.02674e-08,2.59325e-09,1.12641e-08,2.64422e-09,2.59998e-09,2.61352e-09,4.1072e-09,2.59612e-09,2.60815e-09,2.60912e-09,2.59603e-09,4.67883e-09,2.59998e-09,2.60063e-09,2.67555e-09,2.75671e-09,2.59785e-09,2.77876e-09,2.61176e-09,2.65538e-09,2.76055e-09,2.60374e-09,2.59997e-09,2.59616e-09,2.60503e-09,2.62489e-09,2.59495e-09,2.5956e-09
0,0,0,0,0,0,6.91116e-08,4.87491e-08,4.8843e-08,4.87438e-08,4.87544e-08,4.97082e-08,4.87448e-08,4.89182e-08,4.87625e-08,4.89674e-08,4.9061e-08,4.87629e-08,4.87635e-08,4.87961e-08,4.8788e-08,5.49895e-08,6.31647e-08,4.88142e-08,7.56142e-08,4.87474e-08,4.8748e-08,4.88304e-08,4.88718e-08,5.06071e-08,4.87515e-08,4.87531e-08,4.87677e-08,4.89085e-08,4.87513e-08,4.87563e-08,4.87754e-08,4.87585e-08,4.87668e-08,4.87516e-08,4.90368e-08,4.87547e-08,4.87508e-08,4.87455e-08,4.888e-08,4.88683e-08,4.87533e-08,4.88962e-08,4.88938e-08,4.87511e-08
0,0,0,0,0,0,0,4.89284e-08,4.90982e-08,5.00056e-08,4.8962e-08,7.38742e-08,4.8934e-08,4.90971e-08,4.89361e-08,4.91914e-08,4.89405e-08,4.89338e-08,4.90104e-08,4.89361e-08,4.90257e-08,5.51149e-08,6.33894e-08,4.89323e-08,5.01665e-08,4.90698e-08,4.90902e-08,4.89297e-08,4.9057e-08,4.89354e-08,4.9109e-08,4.89749e-08,4.89359e-08,4.90843e-08,4.91966e-08,4.89585e-08,4.89878e-08,4.89431e-08,4.89321e-08,4.89442e-08,4.8936e-08,4.90044e-08,4.89383e-08,4.89724e-08,5.31528e-08,4.8936e-08,5.01534e-08,4.89326e-08,4.89395e-08,4.89424e-08
0,0,0,0,0,0,0,0,2.74668e-10,2.75308e-10,3.11428e-10,9.70318e-09,3.33085e-10,2.71896e-10,2.89946e-10,2.74238e-10,5.55479e-10,2.79953e-10,4.79598e-10,8.52602e-10,2.07386e-09,2.54614e-08,4.0193e-08,2.65796e-10,1.09698e-08,4.36664e-10,2.727e-10,3.04203e-10,3.19491e-09,2.86079e-10,3.30998e-10,2.72413e-10,2.73306e-10,3.93419e-09,2.85031e-10,2.94894e-10,6.82898e-10,8.91982e-10,2.73207e-10,2.75634e-10,4.10339e-10,4.81453e-10,6.45039e-10,2.73999e-10,2.88056e-10,2.72115e-10,2.68623e-10,4.53103e-10,2.93869e-10,2.71752e-10
0,0,0,0,0,0,0,0,0,4.99142e-11,1.57952e-10,9.74559e-09,6.46499e-11,6.47675e-11,4.34357e-11,7.73048e-11,4.87249e-10,6.42247e-11,4.03193e-10,8.00292e-10,2.09269e-09,2.5477e-08,4.03921e-08,4.46575e-11,1.10334e-08,3.4862e-10,4.60944e-11,4.5395e-11,3.6107e-09,1.02341e-10,2.09463e-10,4.39237e-11,5.32106e-11,3.89415e-09,1.34891e-10,6.34682e-11,7.34849e-10,8.94325e-10,7.46113e-11,4.52216e-11,2.8368e-10,4.24608e-10,5.70132e-10,9.76371e-11,1.25384e-10,7.07291e-11,5.15853e-11,3.84339e-10,1.18778e-10,4.39078e-11
0,0,0,0,0,0,0,0,0,0,1.6329e-10,1.03286e-08,6.00408e-11,3.7717e-11,2.02871e-11,6.83585e-11,4.83656e-10,4.49184e-11,4.30907e-10,7.96257e-10,2.05056e-09,2.53886e-08,4.01845e-08,2.01024e-11,1.09613e-08,3.78279e-10,2.23102e-11,1.9936e-11,3.19673e-09,7.93782e-11,1.93365e-10,2.15758e-11,3.62005e-11,3.89897e-09,1.07184e-10,4.48954e-11,6.37376e-10,8.62667e-10,5.5854e-11,3.29643e-11,2.80462e-10,4.40175e-10,5.69594e-10,4.74211e-11,1.41058e-10,2.80389e-11,5.50003e-11,3.7313e-10,1.03964e-10,2.52345e-11
0,0,0,0,0,0,0,0,0,0,0,9.72719e-09,1.72506e-10,1.67538e-10,1.46098e-10,2.09562e-10,5.1061e-10,1.52143e-10,5.9263e-10,7.9828e-10,2.0527e-09,2.53537e-08,4.0168e-08,1.46799e-10,1.09694e-08,5.30379e-10,1.51192e-10,1.47388e-10,3.23346e-09,1.66083e-10,2.40131e-10,1.48193e-10,1.68726e-10,3.89723e-09,1.79846e-10,1.50937e-10,6.72019e-10,9.32768e-10,1.59484e-10,1.55311e-10,3.16227e-10,4.54688e-10,7.70543e-10,1.84645e-10,1.86045e-10,1.53014e-10,1.5879e-10,4.01813e-10,1.80635e-10,1.5802e-10
0,0,0,0,0,0,0,0,0,0,0,0,9.70418e-09,9.74732e-09,9.69854e-09,9.79568e-09,9.71238e-09,9.70009e-09,9.76395e-09,9.73184e-09,9.938e-09,2.71533e-08,4.13674e-08,9.6972e-09,1.46411e-08,9.81681e-09,9.75589e-09,9.69712e-09,1.02184e-08,9.69929e-09,9.7631e-09,9.72565e-09,9.70204e-09,1.04514e-08,9.79872e-09,9.71096e-09,9.73859e-09,9.74517e-09,9.7002e-09,9.70646e-09,9.70354e-09,9.7623e-09,9.71985e-09,9.72611e-09,1.08881e-08,9.70044e-09,1.04085e-08,9.70749e-09,9.70018e-09,9.70742e-09
0,0,0,0,0,0,0,0,0,0,0,0,0,5.39951e-11,4.54164e-11,7.58456e-11,4.85408e-10,6.32879e-11,4.06239e-10,7.97574e-10,2.05076e-09,2.53623e-08,4.01756e-08,4.21754e-11,1.09611e-08,3.53844e-10,4.45098e-11,5.07559e-11,3.18046e-09,9.18418e-11,1.9492e-10,4.5465e-11,5.24048e-11,3.89424e-09,1.11476e-10,6.09197e-11,6.43856e-10,8.89284e-10,6.83017e-11,6.26943e-11,2.87289e-10,4.22838e-10,6.53263e-10,6.25869e-11,1.14116e-10,5.09544e-11,5.06167e-11,3.7814e-10,1.09351e-10,4.32695e-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.57305e-11,8.21882e-11,4.91361e-10,5.05204e-11,4.65782e-10,7.97512e-10,2.05678e-09,2.53728e-08,4.01876e-08,2.63503e-11,1.10294e-08,3.50911e-10,2.56148e-11,2.51897e-11,3.18839e-09,8.84751e-11,1.93143e-10,2.44468e-11,5.3051e-11,3.8917e-09,1.22916e-10,4.66425e-11,7.26119e-10,8.89692e-10,5.83612e-11,3.09843e-11,2.82197e-10,4.19859e-10,5.74763e-10,5.15025e-11,1.17632e-10,3.36451e-11,3.7542e-11,3.74929e-10,1.09661e-10,2.79582e-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.88875e-11,4.83604e-10,4.60612e-11,3.9543e-10,8.00645e-10,2.04893e-09,2.53667e-08,4.01838e-08,3.76861e-12,1.09687e-08,3.43581e-10,4.2094e-12,8.4679e-12,3.18843e-09,8.08546e-11,1.89206e-10,3.4384e-12,2.59331e-11,3.91698e-09,1.01169e-10,4.09376e-11,6.3114e-10,8.46312e-10,5.61506e-11,5.3113e-12,3.00713e-10,4.10577e-10,5.58736e-10,3.91862e-11,1.04437e-10,1.38634e-11,2.15744e-11,3.77622e-10,1.00013e-10,1.06323e-11
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.91661e-10,7.28841e-11,4.2807e-10,7.97048e-10,2.05177e-09,2.53733e-08,4.01903e-08,5.98195e-11,1.10486e-08,3.7018e-10,6.10828e-11,5.95035e-11,3.18929e-09,1.05731e-10,2.00216e-10,6.06081e-11,8.10816e-11,3.89492e-09,1.21515e-10,7.11382e-11,6.40755e-10,8.52855e-10,7.94571e-11,6.02557e-11,2.84322e-10,4.09947e-10,5.82719e-10,7.88633e-11,1.3829e-10,6.27029e-11,7.39691e-11,3.74072e-10,1.26862e-10,6.21878e-11
