# # np.logspace(-2, 2., num = num_time_points)
0,5.7453e-05,5.73542e-05,5.74393e-05,5.74723e-05,5.74991e-05,5.74993e-05,5.74498e-05,5.7412e-05,5.73506e-05,5.74365e-05,5.74784e-05,5.74118e-05,5.74107e-05,5.73646e-05,5.74304e-05,5.74667e-05,5.7411e-05,5.74525e-05,5.74552e-05,5.74573e-05,5.74948e-05,5.74982e-05,5.73645e-05,5.74795e-05,5.74514e-05,5.73844e-05,5.73864e-05,5.7474e-05,5.7413e-05,5.73915e-05,5.73387e-05,5.74115e-05,5.74751e-05,5.7445e-05,5.73323e-05,5.74555e-05,5.74571e-05,5.743e-05,5.73567e-05,5.745e-05,5.74519e-05,5.74543e-05,5.74117e-05,5.73702e-05,5.73814e-05,5.73678e-05,5.74653e-05,5.73923e-05,5.7407e-05
0,0,5.73959e-05,5.74689e-05,5.7514e-05,5.75408e-05,5.75409e-05,5.74914e-05,5.74537e-05,5.73924e-05,5.74782e-05,5.75201e-05,5.74535e-05,5.74656e-05,5.74064e-05,5.74859e-05,5.74952e-05,5.74527e-05,5.74942e-05,5.74969e-05,5.74989e-05,5.75365e-05,5.75398e-05,5.74063e-05,5.75211e-05,5.74931e-05,5.74262e-05,5.74281e-05,5.75156e-05,5.74548e-05,5.74332e-05,5.73804e-05,5.74664e-05,5.75168e-05,5.74744e-05,5.73741e-05,5.74972e-05,5.74987e-05,5.74717e-05,5.73882e-05,5.74917e-05,5.74936e-05,5.7496e-05,5.74534e-05,5.74119e-05,5.74125e-05,5.74096e-05,5.74938e-05,5.74467e-05,5.74488e-05
0,0,0,5.73701e-05,5.74152e-05,5.74582e-05,5.74422e-05,5.73927e-05,5.73549e-05,5.72934e-05,5.73794e-05,5.74214e-05,5.73546e-05,5.73638e-05,5.73074e-05,5.73842e-05,5.74084e-05,5.73538e-05,5.73954e-05,5.73981e-05,5.74002e-05,5.74378e-05,5.74411e-05,5.73073e-05,5.74363e-05,5.73943e-05,5.73273e-05,5.73292e-05,5.74169e-05,5.73559e-05,5.73343e-05,5.72814e-05,5.73543e-05,5.7418e-05,5.73756e-05,5.72751e-05,5.73984e-05,5.74e-05,5.73729e-05,5.72892e-05,5.74048e-05,5.73948e-05,5.73972e-05,5.73545e-05,5.73224e-05,5.7323e-05,5.73106e-05,5.7395e-05,5.7345e-05,5.73499e-05
0,0,0,0,5.74881e-05,5.75149e-05,5.75151e-05,5.74656e-05,5.74279e-05,5.73665e-05,5.74523e-05,5.74943e-05,5.74276e-05,5.74265e-05,5.73805e-05,5.74462e-05,5.74693e-05,5.74268e-05,5.74683e-05,5.74711e-05,5.74731e-05,5.75107e-05,5.7514e-05,5.73914e-05,5.74953e-05,5.74673e-05,5.74003e-05,5.74023e-05,5.74898e-05,5.7441e-05,5.74074e-05,5.73545e-05,5.74273e-05,5.74909e-05,5.74486e-05,5.73587e-05,5.74713e-05,5.74729e-05,5.74459e-05,5.73731e-05,5.74659e-05,5.74678e-05,5.74702e-05,5.74275e-05,5.7386e-05,5.73866e-05,5.73837e-05,5.7468e-05,5.74082e-05,5.74229e-05
0,0,0,0,0,5.756e-05,5.75601e-05,5.75107e-05,5.7473e-05,5.74249e-05,5.74974e-05,5.75393e-05,5.74872e-05,5.74716e-05,5.74256e-05,5.74913e-05,5.75144e-05,5.74719e-05,5.75134e-05,5.75162e-05,5.75182e-05,5.75557e-05,5.75591e-05,5.74255e-05,5.75404e-05,5.75123e-05,5.74454e-05,5.74474e-05,5.75348e-05,5.7474e-05,5.74525e-05,5.73997e-05,5.74724e-05,5.7536e-05,5.74937e-05,5.73933e-05,5.75164e-05,5.7518e-05,5.7491e-05,5.74206e-05,5.7511e-05,5.75128e-05,5.75153e-05,5.74726e-05,5.74312e-05,5.74317e-05,5.74288e-05,5.75131e-05,5.74533e-05,5.7468e-05
0,0,0,0,0,0,5.75869e-05,5.75375e-05,5.74998e-05,5.74385e-05,5.75242e-05,5.75661e-05,5.74996e-05,5.74984e-05,5.74525e-05,5.75181e-05,5.75412e-05,5.74988e-05,5.75402e-05,5.7543e-05,5.7545e-05,5.75825e-05,5.75858e-05,5.74524e-05,5.7588e-05,5.75391e-05,5.74723e-05,5.74742e-05,5.75616e-05,5.75008e-05,5.74793e-05,5.74265e-05,5.74993e-05,5.75628e-05,5.75205e-05,5.74202e-05,5.75432e-05,5.75448e-05,5.75178e-05,5.74343e-05,5.75378e-05,5.75396e-05,5.75421e-05,5.74995e-05,5.7458e-05,5.74586e-05,5.74557e-05,5.75399e-05,5.74801e-05,5.74948e-05
0,0,0,0,0,0,0,5.75377e-05,5.75e-05,5.74387e-05,5.75244e-05,5.75871e-05,5.74997e-05,5.74986e-05,5.74526e-05,5.75183e-05,5.75414e-05,5.74989e-05,5.75404e-05,5.75431e-05,5.75451e-05,5.75826e-05,5.7586e-05,5.74526e-05,5.75673e-05,5.75393e-05,5.74724e-05,5.74744e-05,5.75618e-05,5.7501e-05,5.74795e-05,5.74267e-05,5.74994e-05,5.7563e-05,5.75206e-05,5.74204e-05,5.75434e-05,5.75449e-05,5.7518e-05,5.74345e-05,5.75379e-05,5.75398e-05,5.75422e-05,5.74996e-05,5.74746e-05,5.74587e-05,5.74558e-05,5.754e-05,5.74803e-05,5.7495e-05
0,0,0,0,0,0,0,0,5.74504e-05,5.73891e-05,5.74749e-05,5.75168e-05,5.74633e-05,5.74491e-05,5.74151e-05,5.74688e-05,5.74919e-05,5.74494e-05,5.74909e-05,5.74936e-05,5.74957e-05,5.75332e-05,5.75366e-05,5.7403e-05,5.75179e-05,5.74898e-05,5.74229e-05,5.74373e-05,5.75123e-05,5.74515e-05,5.743e-05,5.73771e-05,5.74499e-05,5.75135e-05,5.74711e-05,5.73823e-05,5.74939e-05,5.74955e-05,5.74685e-05,5.73849e-05,5.74885e-05,5.74903e-05,5.74927e-05,5.74501e-05,5.74086e-05,5.74092e-05,5.74063e-05,5.74906e-05,5.74307e-05,5.74455e-05
0,0,0,0,0,0,0,0,0,5.73513e-05,5.74372e-05,5.74791e-05,5.74125e-05,5.74113e-05,5.73653e-05,5.74311e-05,5.74541e-05,5.74117e-05,5.74532e-05,5.74559e-05,5.74579e-05,5.74955e-05,5.74989e-05,5.73652e-05,5.74802e-05,5.74521e-05,5.73851e-05,5.73871e-05,5.74892e-05,5.74254e-05,5.74033e-05,5.73393e-05,5.74121e-05,5.74758e-05,5.74334e-05,5.7333e-05,5.74695e-05,5.74577e-05,5.74307e-05,5.73471e-05,5.74507e-05,5.74526e-05,5.7455e-05,5.74124e-05,5.73815e-05,5.73714e-05,5.73685e-05,5.74528e-05,5.74041e-05,5.74077e-05
0,0,0,0,0,0,0,0,0,0,5.73759e-05,5.74315e-05,5.73511e-05,5.735e-05,5.73039e-05,5.73697e-05,5.73928e-05,5.73503e-05,5.74038e-05,5.73946e-05,5.73966e-05,5.74342e-05,5.74376e-05,5.73038e-05,5.74189e-05,5.74026e-05,5.73237e-05,5.73257e-05,5.74133e-05,5.73524e-05,5.73308e-05,5.72868e-05,5.73508e-05,5.74145e-05,5.73721e-05,5.72803e-05,5.73949e-05,5.73964e-05,5.73694e-05,5.72857e-05,5.73894e-05,5.74032e-05,5.73937e-05,5.73613e-05,5.73094e-05,5.731e-05,5.73164e-05,5.73915e-05,5.73316e-05,5.73464e-05
